unit_id,source_group,source_id,title,author,source_archive,source_url,epoch_bucket,original_split,final_decision,routing_status,attribution_id,line_count,logical_character_count,logical_byte_count,logical_sha256,storage_kind,storage_path,byte_start,byte_end,activation_status,training_eligible,canonical_author_key,author_group_id,author_resolution_status,work_group_id,split_group_id,v7_split,v7_split_tier,v7_split_decision,v8_rendering_policy,source_tei_sha256,source_line_text_sha256,source_storage_path,source_byte_start,source_byte_end,source_logical_sha256,supersedes_logical_sha256,v8_normalization_policy,long_s_replacement_count,base_v7_split,base_v7_training_eligible,v8_split,v8_split_group_id,v8_split_decision,v8_training_eligible
bibit:sonnet:bibit000024:sonnet_0005,bibit,bibit000024:sonnet_0005,Rime,"Ariosto, Ludovico",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000024,500,,retain_canonical_candidate_7b,canonical_identity,attr:bibit:bibit000024,14,549,553,e41d4c8fff571b319f507c05bb3422cee8cf3055ad13b978b789de9c0e11da82,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,14624,15177,v8_train,false,ariosto ludovico,author:506112ae4960c671,resolved_author,work:e700a224ccdc82cb,split_group:86647dcac85eb0dd,train,v7_training,approved_legacy_protected_author_overlap_train,derived_source_lines_4+4+3+3_v1,,,data/processed/bibit_resolved_v1/standard_sonnets/part-0001.txt,14651,15205,14c78be43d9dd061bac1f0135febb42ed049ee6a6d6d36a8d258df39b1ba2523,,long_s_u017f_to_ascii_s_v1,0,train,true,quarantine,v8split:561022f84e35ba3f,quarantine_author_or_work_collision_with_fixed_heldout,false
bibit:sonnet:bibit000024:sonnet_0007,bibit,bibit000024:sonnet_0007,Rime,"Ariosto, Ludovico",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000024,500,,retain_canonical_candidate_7b,canonical_identity,attr:bibit:bibit000024,14,528,528,77fdb1ad3fb31463675f3ceff39f91ee83bca1c9dc693880f4438c872e4eef3b,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,15178,15706,v8_train,false,ariosto ludovico,author:506112ae4960c671,resolved_author,work:e700a224ccdc82cb,split_group:86647dcac85eb0dd,train,v7_training,approved_legacy_protected_author_overlap_train,derived_source_lines_4+4+3+3_v1,,,data/processed/bibit_resolved_v1/standard_sonnets/part-0001.txt,15206,15735,b385883135c21bfa854fa9f49be9da99a5f7d96157d823204c2082e96efa485f,,long_s_u017f_to_ascii_s_v1,0,train,true,quarantine,v8split:561022f84e35ba3f,quarantine_author_or_work_collision_with_fixed_heldout,false
bibit:sonnet:bibit000024:sonnet_0030,bibit,bibit000024:sonnet_0030,Rime,"Ariosto, Ludovico",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000024,500,,retain_canonical_candidate_7b,canonical_identity,attr:bibit:bibit000024,14,549,555,da014bc2c0ef0d7b64727f8c6381211e41bee111d3859ac6b27650c62da54a2d,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,15707,16262,v8_train,false,ariosto ludovico,author:506112ae4960c671,resolved_author,work:e700a224ccdc82cb,split_group:86647dcac85eb0dd,train,v7_training,approved_legacy_protected_author_overlap_train,derived_source_lines_4+4+3+3_v1,,,data/processed/bibit_resolved_v1/standard_sonnets/part-0001.txt,15736,16292,9589026ceccabafc6dbf487649e2f753b2c33fde719fd4f0af591bd79564739c,,long_s_u017f_to_ascii_s_v1,0,train,true,quarantine,v8split:561022f84e35ba3f,quarantine_author_or_work_collision_with_fixed_heldout,false
bibit:sonnet:bibit000024:sonnet_0032,bibit,bibit000024:sonnet_0032,Rime,"Ariosto, Ludovico",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000024,500,,retain_canonical_candidate_7b,canonical_identity,attr:bibit:bibit000024,14,544,554,7fcff5cc6bb3652230be719c54a8b97f065dc06721b89b0bc98abb0ed4fc11ac,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,16263,16817,v8_train,false,ariosto ludovico,author:506112ae4960c671,resolved_author,work:e700a224ccdc82cb,split_group:86647dcac85eb0dd,train,v7_training,approved_legacy_protected_author_overlap_train,derived_source_lines_4+4+3+3_v1,,,data/processed/bibit_resolved_v1/standard_sonnets/part-0001.txt,16293,16848,e868afc6b80745e7f6cb757b5c35d7ce83a95dce9dd6de98b79511ac1a595c2b,,long_s_u017f_to_ascii_s_v1,0,train,true,quarantine,v8split:561022f84e35ba3f,quarantine_author_or_work_collision_with_fixed_heldout,false
bibit:sonnet:bibit000024:sonnet_0034,bibit,bibit000024:sonnet_0034,Rime,"Ariosto, Ludovico",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000024,500,,retain_canonical_candidate_7b,canonical_identity,attr:bibit:bibit000024,14,536,539,3084401f85e14f730d79929c3580b891f48e3c5084a9e47fc8804471a2791cf8,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,16818,17357,v8_train,false,ariosto ludovico,author:506112ae4960c671,resolved_author,work:e700a224ccdc82cb,split_group:86647dcac85eb0dd,train,v7_training,approved_legacy_protected_author_overlap_train,derived_source_lines_4+4+3+3_v1,,,data/processed/bibit_resolved_v1/standard_sonnets/part-0001.txt,16849,17389,88aea408d1e08084902a157eda5290c98850e0a4f73b869259dcdd24b7f81f25,,long_s_u017f_to_ascii_s_v1,0,train,true,quarantine,v8split:561022f84e35ba3f,quarantine_author_or_work_collision_with_fixed_heldout,false
bibit:sonnet:bibit000024:sonnet_0035,bibit,bibit000024:sonnet_0035,Rime,"Ariosto, Ludovico",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000024,500,,retain_canonical_candidate_7b,canonical_identity,attr:bibit:bibit000024,14,555,556,9f7c5bdd673597663e80921327e0f2360b19a5856aa9c03c3ed6f9d3685872b2,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,17358,17914,v8_train,false,ariosto ludovico,author:506112ae4960c671,resolved_author,work:e700a224ccdc82cb,split_group:86647dcac85eb0dd,train,v7_training,approved_legacy_protected_author_overlap_train,derived_source_lines_4+4+3+3_v1,,,data/processed/bibit_resolved_v1/standard_sonnets/part-0001.txt,17390,17947,16ea5de7bda950d96dfffd48faa606150183674d3b527178f081a675660c0867,,long_s_u017f_to_ascii_s_v1,0,train,true,quarantine,v8split:561022f84e35ba3f,quarantine_author_or_work_collision_with_fixed_heldout,false
bibit:sonnet:bibit000024:sonnet_0036,bibit,bibit000024:sonnet_0036,Rime,"Ariosto, Ludovico",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000024,500,,retain_canonical_candidate_7b,canonical_identity,attr:bibit:bibit000024,14,539,544,3260066309405808103d3c1635abccbd4ca9ddcdecff2774688c0010b975024e,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,17915,18459,v8_train,false,ariosto ludovico,author:506112ae4960c671,resolved_author,work:e700a224ccdc82cb,split_group:86647dcac85eb0dd,train,v7_training,approved_legacy_protected_author_overlap_train,derived_source_lines_4+4+3+3_v1,,,data/processed/bibit_resolved_v1/standard_sonnets/part-0001.txt,17948,18493,1e71c8336c73032760d0196e0680b5e078bd35d9add0f57c623e35e7389193b2,,long_s_u017f_to_ascii_s_v1,0,train,true,quarantine,v8split:561022f84e35ba3f,quarantine_author_or_work_collision_with_fixed_heldout,false
bibit:sonnet:bibit000024:sonnet_0041,bibit,bibit000024:sonnet_0041,Rime,"Ariosto, Ludovico",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000024,500,,retain_canonical_candidate_7b,canonical_identity,attr:bibit:bibit000024,14,560,565,34ea0b611366f1f156e613bee95c67cadfae6a109c272b848321721c7f0a412a,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,18460,19025,v8_train,false,ariosto ludovico,author:506112ae4960c671,resolved_author,work:e700a224ccdc82cb,split_group:86647dcac85eb0dd,train,v7_training,approved_legacy_protected_author_overlap_train,derived_source_lines_4+4+3+3_v1,,,data/processed/bibit_resolved_v1/standard_sonnets/part-0001.txt,18494,19060,00e5b7e94ae453ee73ed2b5a5ebd564fe4647d7120cd8e3a1645254fce0021b6,,long_s_u017f_to_ascii_s_v1,0,train,true,quarantine,v8split:561022f84e35ba3f,quarantine_author_or_work_collision_with_fixed_heldout,false
bibit:sonnet:bibit000024:structural_0001,bibit,bibit000024:structural_0001,Rime,"Ariosto, Ludovico",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000024,500,,retain_canonical_candidate_7b,canonical_identity,attr:bibit:bibit000024,14,499,507,06106b5c552b9f77d8d941bcd378bb2b53a6c91b30756cad4a6e1ecd84cbd5c4,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,19026,19533,v8_train,false,ariosto ludovico,author:506112ae4960c671,resolved_author,work:c985b29bc20d7f59,split_group:86647dcac85eb0dd,train,v7_training,approved_legacy_protected_author_overlap_train,derived_source_lines_4+4+3+3_v1,,,data/processed/bibit_resolved_v1/standard_sonnets/part-0001.txt,19061,19566,bd3d100b716624fb00780e89043b84eca5ade2c854289a9c211dfae3d7baa6a0,,long_s_u017f_to_ascii_s_v1,0,train,true,quarantine,v8split:07d7df512e66458b,quarantine_author_or_work_collision_with_fixed_heldout,false
bibit:sonnet:bibit000024:structural_0002,bibit,bibit000024:structural_0002,Rime,"Ariosto, Ludovico",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000024,500,,retain_canonical_candidate_7b,canonical_identity,attr:bibit:bibit000024,14,511,519,050965c6a256352ea3da86fa35b10809a45f641c09a6f2b0bb7745a2fb2f51db,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,19534,20053,v8_train,false,ariosto ludovico,author:506112ae4960c671,resolved_author,work:efed871a41307502,split_group:86647dcac85eb0dd,train,v7_training,approved_legacy_protected_author_overlap_train,derived_source_lines_4+4+3+3_v1,,,data/processed/bibit_resolved_v1/standard_sonnets/part-0001.txt,19567,20084,2022885b286e67b1e811ed3e6d491c81198d79d65b8a66029d77f93d386061c6,,long_s_u017f_to_ascii_s_v1,0,train,true,quarantine,v8split:0bea51ea3aaad530,quarantine_author_or_work_collision_with_fixed_heldout,false
bibit:sonnet:bibit000024:structural_0003,bibit,bibit000024:structural_0003,Rime,"Ariosto, Ludovico",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000024,500,,retain_canonical_candidate_7b,canonical_identity,attr:bibit:bibit000024,14,430,434,ec70491a76676f2757a84a8edd29ed65b76d5d335a6aea940ce95eefb153e170,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,20054,20488,v8_train,false,ariosto ludovico,author:506112ae4960c671,resolved_author,work:db3a994d8600d417,split_group:86647dcac85eb0dd,train,v7_training,approved_legacy_protected_author_overlap_train,derived_source_lines_4+4+3+3_v1,,,data/processed/bibit_resolved_v1/standard_sonnets/part-0001.txt,20085,20517,8eebbca3d2714da6ce4ce4ca1be6127cc23315968b41c95aa69c713ba7907aa7,,long_s_u017f_to_ascii_s_v1,0,train,true,quarantine,v8split:cf7a4282d9d7da89,quarantine_author_or_work_collision_with_fixed_heldout,false
bibit:sonnet:bibit000038:sonnet_0004,bibit,bibit000038:sonnet_0004,Rime,"Berni, Francesco",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000038,500,,retain_canonical_candidate_7b,canonical_identity,attr:bibit:bibit000038,14,543,546,b48d47cff69342ca64fa63bf0ea9bd086d9efa98f988c8d958344a04dc916659,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,20489,21035,v8_train,true,berni francesco,author:4b81dd83c7b4a008,resolved_author,work:3d511f4abcf465b9,split_group:0bec0a6fe62bacea,train,v7_training,group_assigned_train,derived_source_lines_4+4+3+3_v1,,,data/processed/bibit_resolved_v1/standard_sonnets/part-0001.txt,20518,21065,189976f38723ec7f9772c7d967384fde3e4cab85e605cab5396dd4140c842707,,long_s_u017f_to_ascii_s_v1,0,train,true,train,v8split:658bef58f1b18dd6,preserve_v7_assignment_after_v8_check,true
bibit:sonnet:bibit000038:sonnet_0006,bibit,bibit000038:sonnet_0006,Rime,"Berni, Francesco",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000038,500,,retain_canonical_candidate_7b,canonical_identity,attr:bibit:bibit000038,14,543,546,52299edfbcf94e758ad96cb00062bbf6c8bf85e803d4b6faea3462c51d351f7a,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,21036,21582,v8_train,true,berni francesco,author:4b81dd83c7b4a008,resolved_author,work:3d511f4abcf465b9,split_group:0bec0a6fe62bacea,train,v7_training,group_assigned_train,derived_source_lines_4+4+3+3_v1,,,data/processed/bibit_resolved_v1/standard_sonnets/part-0001.txt,21066,21613,c48c37ef06b1f236fb4b5c340a156f5e9e7e768c7c3ef7c57cd41b5a37c55d42,,long_s_u017f_to_ascii_s_v1,0,train,true,train,v8split:658bef58f1b18dd6,preserve_v7_assignment_after_v8_check,true
bibit:sonnet:bibit000038:sonnet_0009,bibit,bibit000038:sonnet_0009,Rime,"Berni, Francesco",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000038,500,,retain_canonical_candidate_7b,canonical_identity,attr:bibit:bibit000038,14,532,537,76c3791b6ad6ebffe76824b1895482fbefebb5e8432063f750fec7c86869d93c,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,21583,22120,v8_train,true,berni francesco,author:4b81dd83c7b4a008,resolved_author,work:3d511f4abcf465b9,split_group:0bec0a6fe62bacea,train,v7_training,group_assigned_train,derived_source_lines_4+4+3+3_v1,,,data/processed/bibit_resolved_v1/standard_sonnets/part-0001.txt,21614,22152,f7535ea51fb4f77e3bf70cc44551ba1f7ca2a65334b3a2e51939ae8099fdfcdb,,long_s_u017f_to_ascii_s_v1,0,train,true,train,v8split:658bef58f1b18dd6,preserve_v7_assignment_after_v8_check,true
bibit:sonnet:bibit000038:sonnet_0012,bibit,bibit000038:sonnet_0012,Rime,"Berni, Francesco",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000038,500,,retain_canonical_candidate_7b,canonical_identity,attr:bibit:bibit000038,14,526,532,61e2d9e452160969bab09286267cef94cbad90598f23b0243df5b7d5bb65fa72,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,22121,22653,v8_train,true,berni francesco,author:4b81dd83c7b4a008,resolved_author,work:3d511f4abcf465b9,split_group:0bec0a6fe62bacea,train,v7_training,group_assigned_train,derived_source_lines_4+4+3+3_v1,,,data/processed/bibit_resolved_v1/standard_sonnets/part-0001.txt,22153,22686,494e684bf3cd347d7fe8957336b33ba3db4430f881e836b271f9bb22af75cf45,,long_s_u017f_to_ascii_s_v1,0,train,true,train,v8split:658bef58f1b18dd6,preserve_v7_assignment_after_v8_check,true
bibit:sonnet:bibit000038:sonnet_0013,bibit,bibit000038:sonnet_0013,Rime,"Berni, Francesco",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000038,500,,retain_canonical_candidate_7b,canonical_identity,attr:bibit:bibit000038,14,513,513,60ffa4e7ba4e2d052182d5d98999e6844b2b41c37890b1528c27cb542da429ab,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,22654,23167,v8_train,true,berni francesco,author:4b81dd83c7b4a008,resolved_author,work:3d511f4abcf465b9,split_group:0bec0a6fe62bacea,train,v7_training,group_assigned_train,derived_source_lines_4+4+3+3_v1,,,data/processed/bibit_resolved_v1/standard_sonnets/part-0001.txt,22687,23201,d806f6f210e077e172b546e35fc5de6abfe47ba83d638b04eaf577e9a61e173e,,long_s_u017f_to_ascii_s_v1,0,train,true,train,v8split:658bef58f1b18dd6,preserve_v7_assignment_after_v8_check,true
bibit:sonnet:bibit000038:sonnet_0014,bibit,bibit000038:sonnet_0014,Rime,"Berni, Francesco",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000038,500,,retain_canonical_candidate_7b,canonical_identity,attr:bibit:bibit000038,14,518,524,2997a56cee0d87d39422b7a27578049edc1af3129b2ab3b23c9681b3aa55f9ea,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,23168,23692,v8_train,true,berni francesco,author:4b81dd83c7b4a008,resolved_author,work:3d511f4abcf465b9,split_group:0bec0a6fe62bacea,train,v7_training,group_assigned_train,derived_source_lines_4+4+3+3_v1,,,data/processed/bibit_resolved_v1/standard_sonnets/part-0001.txt,23202,23727,dda6e82ff0398eeec35c054f1f491364e0bee1333179343fd2da654b8226195c,,long_s_u017f_to_ascii_s_v1,0,train,true,train,v8split:658bef58f1b18dd6,preserve_v7_assignment_after_v8_check,true
bibit:sonnet:bibit000038:sonnet_0017,bibit,bibit000038:sonnet_0017,Rime,"Berni, Francesco",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000038,500,,retain_canonical_candidate_7b,canonical_identity,attr:bibit:bibit000038,14,528,541,9a58ffd2697974f1dd6df7d628052fe083b3b0fd45e7c83666891e6c3bf1ffb1,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,23693,24234,v8_train,true,berni francesco,author:4b81dd83c7b4a008,resolved_author,work:3d511f4abcf465b9,split_group:0bec0a6fe62bacea,train,v7_training,group_assigned_train,derived_source_lines_4+4+3+3_v1,,,data/processed/bibit_resolved_v1/standard_sonnets/part-0001.txt,23728,24270,5a5dfe53cf2a8d3cdac8cc89ae678b71b9d1a197c88dfbc813047c679b5c58c5,,long_s_u017f_to_ascii_s_v1,0,train,true,train,v8split:658bef58f1b18dd6,preserve_v7_assignment_after_v8_check,true
bibit:sonnet:bibit000038:sonnet_0018,bibit,bibit000038:sonnet_0018,Rime,"Berni, Francesco",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000038,500,,retain_canonical_candidate_7b,canonical_identity,attr:bibit:bibit000038,14,535,541,35d073a0a49d46b030de0a70832712c801009429a95e92188cbe0a019ceccefc,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,24235,24776,v8_train,true,berni francesco,author:4b81dd83c7b4a008,resolved_author,work:3d511f4abcf465b9,split_group:0bec0a6fe62bacea,train,v7_training,group_assigned_train,derived_source_lines_4+4+3+3_v1,,,data/processed/bibit_resolved_v1/standard_sonnets/part-0001.txt,24271,24813,49225fb87bc22ea2f7382bfbc91c4686a942a3e723ee0409a817a2b0c29d0e52,,long_s_u017f_to_ascii_s_v1,0,train,true,train,v8split:658bef58f1b18dd6,preserve_v7_assignment_after_v8_check,true
bibit:sonnet:bibit000038:sonnet_0020,bibit,bibit000038:sonnet_0020,Rime,"Berni, Francesco",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000038,500,,retain_canonical_candidate_7b,canonical_identity,attr:bibit:bibit000038,14,534,540,31231a32b1abc67b2e7bd3d50311f77ba2a364541fb56968a151b6e657a78d73,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,24777,25317,v8_train,true,berni francesco,author:4b81dd83c7b4a008,resolved_author,work:3d511f4abcf465b9,split_group:0bec0a6fe62bacea,train,v7_training,group_assigned_train,derived_source_lines_4+4+3+3_v1,,,data/processed/bibit_resolved_v1/standard_sonnets/part-0001.txt,24814,25355,d33eddc8367143286a07ebd3d9bf598b72fc5d6668f9228bf71a10b409fe2b56,,long_s_u017f_to_ascii_s_v1,0,train,true,train,v8split:658bef58f1b18dd6,preserve_v7_assignment_after_v8_check,true
bibit:sonnet:bibit000038:sonnet_0024,bibit,bibit000038:sonnet_0024,Rime,"Berni, Francesco",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000038,500,,retain_canonical_candidate_7b,canonical_identity,attr:bibit:bibit000038,14,504,512,a390fd038cb822e1eba20cf7d8c54c4aca70acf8ae78fdae041c5026a37716c3,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,25318,25830,v8_train,true,berni francesco,author:4b81dd83c7b4a008,resolved_author,work:3d511f4abcf465b9,split_group:0bec0a6fe62bacea,train,v7_training,group_assigned_train,derived_source_lines_4+4+3+3_v1,,,data/processed/bibit_resolved_v1/standard_sonnets/part-0001.txt,25356,25869,8a233955629d035dbd5c711f30038d2ac73200e7bbf051e5e0b910334b1286d2,,long_s_u017f_to_ascii_s_v1,0,train,true,train,v8split:658bef58f1b18dd6,preserve_v7_assignment_after_v8_check,true
bibit:sonnet:bibit000038:sonnet_0028,bibit,bibit000038:sonnet_0028,Rime,"Berni, Francesco",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000038,500,,retain_canonical_candidate_7b,canonical_identity,attr:bibit:bibit000038,14,533,537,cab889e93f7769f09e899dc4c969e54c91e0d9e403ff9b373e62d2e96710928b,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,25831,26368,v8_train,true,berni francesco,author:4b81dd83c7b4a008,resolved_author,work:3d511f4abcf465b9,split_group:0bec0a6fe62bacea,train,v7_training,group_assigned_train,derived_source_lines_4+4+3+3_v1,,,data/processed/bibit_resolved_v1/standard_sonnets/part-0001.txt,25870,26408,b98e323669c528312d29ebd1e12f551921ee16ff01973e2cfec1ba0a944a91c6,,long_s_u017f_to_ascii_s_v1,0,train,true,train,v8split:658bef58f1b18dd6,preserve_v7_assignment_after_v8_check,true
bibit:sonnet:bibit000040:sonnet_0001,bibit,bibit000040:sonnet_0001,Rime,"Boccaccio, Giovanni",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000040,300,,retain_canonical_candidate_7b,canonical_identity,attr:bibit:bibit000040,14,513,517,01d8b63be2eb66c2b5107353e04b1662c05fe7ac59932724126888b8ad87ef7f,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,26369,26886,v8_train,true,boccaccio giovanni,author:de1098d2ca3434b3,resolved_author,work:f41e85dd0c3422e9,split_group:59a270b0549e128c,train,v7_training,group_assigned_train,derived_source_lines_4+4+3+3_v1,,,data/processed/bibit_resolved_v1/standard_sonnets/part-0001.txt,26409,26927,cbe54061c39ba673d8839dea3c18719a4dc9af65d48320f325fe0ade59253358,,long_s_u017f_to_ascii_s_v1,0,train,true,train,v8split:a0ce910590b30acf,preserve_v7_assignment_after_v8_check,true
