unit_id,source_group,source_id,title,author,source_archive,source_url,epoch_bucket,final_role,canonical_priority,final_decision,quarantine_status,attribution_id,logical_character_count,logical_byte_count,logical_sha256,storage_kind,storage_path,byte_start,byte_end,activation_status,training_eligible
bibit:record:bibit000068,bibit,bibit000068,Rime,"Firenzuola, Agnolo",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000068,500,historical_non_sonnet_poetry,1,retain_canonical_candidate_7b,not_required,attr:bibit:bibit000068,223935,226144,e0992dd757be3e0be345efac6346abeb8725d5b011b100e6f8bf3636f339899b,existing_committed_slice,data/processed/bibit_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,3629011,3855155,inactive_pending_v7,true
bibit:record:bibit000069,bibit,bibit000069,Rocta facta per Duca die ferrara ala bastia,Non definito,Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000069,500,historical_non_sonnet_poetry,1,retain_canonical_candidate_7b,not_required,attr:bibit:bibit000069,18094,18200,04b64ddbe6eb7a946803bd3d77e83fa86a372c3e0e53c89e9ab4b229c5ac66a3,existing_committed_slice,data/processed/bibit_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,3855156,3873356,inactive_pending_v7,true
bibit:record:bibit000070,bibit,bibit000070,Endimione,"Guidi, Alessandro",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000070,600,historical_general,1,retain_canonical_candidate_7b,not_required,attr:bibit:bibit000070,35420,35679,cce2b958d3d8f67136d5a58edf6eb8e8b9acc4ce8a519b08f27c1345d1a33bb5,existing_committed_slice,data/processed/bibit_resolved_v1/historical_general/part-0001.txt,7324969,7360648,inactive_pending_v7,true
bibit:record:bibit000072,bibit,bibit000072,Frammenti autobiografici,"Leopardi, Giacomo",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000072,800,nineteenth_century_bridge,1,retain_canonical_candidate_7b,not_required,attr:bibit:bibit000072,29912,30270,b03c392309fcf6b2265f63048f65641f84bd2ef511e35c05bd488176a59fa1e6,existing_committed_slice,data/processed/bibit_resolved_v1/nineteenth_century_bridge/part-0001.txt,359856,390126,inactive_pending_v7,true
bibit:record:bibit000073,bibit,bibit000073,Relazione d'Austria,"Soranzo, Giacomo",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000073,500,historical_general,1,retain_canonical_candidate_7b,not_required,attr:bibit:bibit000073,108074,109193,878e894f12da12ad8c73eb2d21af43bc69ef594281f35f54f1194cfee5486a12,existing_committed_slice,data/processed/bibit_resolved_v1/historical_general/part-0001.txt,7360649,7469842,inactive_pending_v7,true
bibit:record:bibit000076,bibit,bibit000076,Relazione di Francia,"Grimani, Alvise",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000076,600,historical_general,1,retain_canonical_candidate_7b,not_required,attr:bibit:bibit000076,102625,103588,7171a9c30f1e79536cde9b265de541b85a874c18a3892f213fcd3008910baf5c,existing_committed_slice,data/processed/bibit_resolved_v1/historical_general/part-0001.txt,7469843,7573431,inactive_pending_v7,true
bibit:record:bibit000077,bibit,bibit000077,Orazioni,"Tasso, Torquato",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000077,500,historical_general,1,retain_canonical_candidate_7b,not_required,attr:bibit:bibit000077,93024,95704,0e70a9779c4c5010f3f7406f2776d4e2b44ddcd6969f7c66a6b2acd8b06b1eff,existing_committed_slice,data/processed/bibit_resolved_v1/historical_general/part-0001.txt,7573432,7669136,inactive_pending_v7,true
bibit:record:bibit000079,bibit,bibit000079,La rappresentazione di Moisè e Faraone re d'Egitto,Non definito,Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000079,400,historical_general,1,retain_canonical_candidate_7b,not_required,attr:bibit:bibit000079,18863,19050,66d90481f66b9946fc1b05470afdc0f0b24acc06e75add01755355c5b5fa8075,existing_committed_slice,data/processed/bibit_resolved_v1/historical_general/part-0001.txt,7669137,7688187,inactive_pending_v7,true
bibit:record:bibit000080,bibit,bibit000080,Le avventure di Saffo,"Verri, Alessandro",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000080,700,historical_general,1,retain_canonical_candidate_7b,not_required,attr:bibit:bibit000080,267027,270327,cc9aef09d675e72503b12011e6db8525ec52be8cfff46549822e059b197da1b2,existing_committed_slice,data/processed/bibit_resolved_v1/historical_general/part-0001.txt,7688188,7958515,inactive_pending_v7,true
bibit:record:bibit000081,bibit,bibit000081,Alcuni documenti che testimoniano i rapporti tra Pisa e l'Oriente tra la fine del XIII e l'inizio del XIV secolo,Non definito,Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000081,200,historical_general,1,retain_canonical_candidate_7b,not_required,attr:bibit:bibit000081,26929,26940,c4f90d0b1b3d3252164cab2b1404df72e477bfb23adef714d85847cfb3b537eb,existing_committed_slice,data/processed/bibit_resolved_v1/historical_general/part-0001.txt,7958516,7985456,inactive_pending_v7,true
bibit:record:bibit000082,bibit,bibit000082,Poesie,"Petroni, Ludovico",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000082,400,historical_non_sonnet_poetry,1,retain_canonical_candidate_7b,not_required,attr:bibit:bibit000082,58,58,8ad5e4c8521003b1289a6d12f7bac7ac72752382de065fe43fcdfb5d046584f8,existing_committed_slice,data/processed/bibit_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,3873357,3873415,inactive_pending_v7,true
bibit:record:bibit000083,bibit,bibit000083,Poesie,"Martini, Giovanni",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000083,400,historical_non_sonnet_poetry,1,retain_canonical_candidate_7b,not_required,attr:bibit:bibit000083,4042,4085,a1a4cd3b6ed80b95e679373bac54c66f0fa883dec38aa893afae3ceff8458fd2,existing_committed_slice,data/processed/bibit_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,3873416,3877501,inactive_pending_v7,true
bibit:record:bibit000084,bibit,bibit000084,Rime,"Pignatelli, Ascanio",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000084,500,historical_non_sonnet_poetry,1,retain_canonical_candidate_7b,not_required,attr:bibit:bibit000084,15515,15619,80ce64aecb33cb0b3fd01457dda7cbeaf6b42bfbb5175aaf2079447a0b4ec601,existing_committed_slice,data/processed/bibit_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,3877502,3893121,inactive_pending_v7,true
bibit:record:bibit000085,bibit,bibit000085,Relazione di Francia di Alvise Mocenigo,Non definito,Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000085,700,historical_general,1,retain_canonical_candidate_7b,not_required,attr:bibit:bibit000085,41694,41984,ce11a1a9cac8657c241c314f697d60d71ea7b85779487bbedaf43202dee8bcd8,existing_committed_slice,data/processed/bibit_resolved_v1/historical_general/part-0001.txt,7985457,8027441,inactive_pending_v7,true
bibit:record:bibit000086,bibit,bibit000086,Discorso sopra la Batracomiomachia,"Leopardi, Giacomo",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000086,800,nineteenth_century_bridge,1,retain_canonical_candidate_7b,not_required,attr:bibit:bibit000086,26721,27061,92e89e6f6615652ea3ec760fbffdec5fcedd89af64e7eedd21e6a7f99fb369c3,existing_committed_slice,data/processed/bibit_resolved_v1/nineteenth_century_bridge/part-0001.txt,390127,417188,inactive_pending_v7,true
bibit:record:bibit000088,bibit,bibit000088,Saggio sopra gli errori popolari degli antichi,"Leopardi, Giacomo",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000088,800,nineteenth_century_bridge,1,retain_canonical_candidate_7b,not_required,attr:bibit:bibit000088,331921,334966,1c4ec5528a0a7ad5327efcf7480e768e40e1eb3932917fdb816c497ebe247b59,existing_committed_slice,data/processed/bibit_resolved_v1/nineteenth_century_bridge/part-0001.txt,417189,752155,inactive_pending_v7,true
bibit:record:bibit000089,bibit,bibit000089,La città felice,"Patrizi, Francesco",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000089,500,historical_general,1,retain_canonical_candidate_7b,not_required,attr:bibit:bibit000089,46426,46913,cd28afe64e28d07c05ffff4446b8dd8963574535a9971de0105144c38dfb44dd,existing_committed_slice,data/processed/bibit_resolved_v1/historical_general/part-0001.txt,8027442,8074355,inactive_pending_v7,true
bibit:record:bibit000092,bibit,bibit000092,Vita dei campi,"Verga, Giovanni",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000092,800,nineteenth_century_bridge,1,retain_canonical_candidate_7b,not_required,attr:bibit:bibit000092,174121,175326,e11189e84f4f75db78e205a00b3531ea84b1281e1a789155c7126560df68be88,existing_committed_slice,data/processed/bibit_resolved_v1/nineteenth_century_bridge/part-0001.txt,752156,927482,inactive_pending_v7,true
bibit:record:bibit000094,bibit,bibit000094,Expositione sopra l'«Inferno» di Dante Alligieri,"Maramauro, Guglielmo",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000094,300,historical_general,1,retain_canonical_candidate_7b,not_required,attr:bibit:bibit000094,631459,641066,3c1f1c93387ef92417354efee8f650527af02c7537b9cda800433127b6e64caf,existing_committed_slice,data/processed/bibit_resolved_v1/historical_general/part-0001.txt,8074356,8715422,inactive_pending_v7,true
bibit:record:bibit000095,bibit,bibit000095,Relazione di Spagna (1559),"Suriano, Michele",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000095,500,historical_general,1,retain_canonical_candidate_7b,not_required,attr:bibit:bibit000095,105439,106684,ff639a115dcc5b6df9d9d9c2702c4b9d341a45dcc5c6cd1495c742299aeb477d,existing_committed_slice,data/processed/bibit_resolved_v1/historical_general/part-0001.txt,8715423,8822107,inactive_pending_v7,true
bibit:record:bibit000096,bibit,bibit000096,Dialogo del reggimento di Firenze,"Guicciardini, Francesco",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000096,500,historical_general,1,retain_canonical_candidate_7b,not_required,attr:bibit:bibit000096,350885,355320,e3f76f380f69162c7b3c52f487d6120d235b6f52ec286ff4ab37038920509666,existing_committed_slice,data/processed/bibit_resolved_v1/historical_general/part-0001.txt,8822108,9177428,inactive_pending_v7,true
bibit:record:bibit000098,bibit,bibit000098,Epistolario,"Leopardi, Giacomo",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000098,800,nineteenth_century_bridge,1,retain_canonical_candidate_7b,not_required,attr:bibit:bibit000098,4081214,4119473,717d493ddc4a6cd6eec7d937970924e2b13dab0e7018ab9962c5469012a6e352,existing_committed_slice,data/processed/bibit_resolved_v1/nineteenth_century_bridge/part-0001.txt,927483,5046956,inactive_pending_v7,true
bibit:record:bibit000099,bibit,bibit000099,Rime,"Tasso, Torquato",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000099,500,historical_non_sonnet_poetry,1,retain_canonical_candidate_7b,not_required,attr:bibit:bibit000099,438847,442488,7b28240622f8cc9c62215352c881a75a99126d9752949d501a6c1ebb5c820bf0,existing_committed_slice,data/processed/bibit_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,3893122,4335610,inactive_pending_v7,true
bibit:record:bibit000100,bibit,bibit000100,Gride fatte pubblicare da Lodovico Ariosto ducale commissario generale in Garfagnana,"Ariosto, Ludovico",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000100,500,historical_general,1,retain_canonical_candidate_7b,not_required,attr:bibit:bibit000100,1836,1874,2085f71433d4e2dea25180f7a47bb2ca89e1f95ad3244c26172ae1c09a909f9d,existing_committed_slice,data/processed/bibit_resolved_v1/historical_general/part-0001.txt,9177429,9179303,inactive_pending_v7,true
bibit:record:bibit000101,bibit,bibit000101,Trattatello in laude di Dante,"Boccaccio, Giovanni",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000101,300,historical_general,1,exclude_fully_covered_by_preferred_canonical,excluded,attr:bibit:bibit000101,0,0,,none,,,,inactive_excluded,false
bibit:record:bibit000102,bibit,bibit000102,Alcune poesie di Ripano Eupilino,"Parini, Giuseppe",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000102,700,historical_non_sonnet_poetry,1,retain_canonical_candidate_7b,not_required,attr:bibit:bibit000102,53190,53701,f94fedc81d36663f4fb8f04ed51a2f8da01613761068093ef9adbb96cd206d17,existing_committed_slice,data/processed/bibit_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,4335611,4389312,inactive_pending_v7,true
bibit:record:bibit000104,bibit,bibit000104,Manifesti e annuncio bibliografico di un'edizione delle opere di Cicerone,"Leopardi, Giacomo",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000104,800,nineteenth_century_bridge,1,retain_canonical_candidate_7b,not_required,attr:bibit:bibit000104,16004,16094,c3c34e289f4909f0c41861e723f8049ea32b11b91b55e1a2645b983273e22576,existing_committed_slice,data/processed/bibit_resolved_v1/nineteenth_century_bridge/part-0001.txt,5046957,5063051,inactive_pending_v7,true
bibit:record:bibit000105,bibit,bibit000105,Scritti vari,"Leopardi, Giacomo",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000105,800,nineteenth_century_bridge,1,retain_canonical_candidate_7b,not_required,attr:bibit:bibit000105,14923,15038,d7920538efa0a7586b62be01c8cec4274e7b1b4bbca72891ddb60d83f923e6cf,existing_committed_slice,data/processed/bibit_resolved_v1/nineteenth_century_bridge/part-0001.txt,5063052,5078090,inactive_pending_v7,true
bibit:record:bibit000107,bibit,bibit000107,Descrizione di Pisa fatta da Vincenzo Pitti l'anno 1616,"Pitti, Vincenzo",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000107,600,historical_general,1,retain_canonical_candidate_7b,not_required,attr:bibit:bibit000107,54558,54901,a3e7360ec14b2320a029d901f11f6c8a6c78a7321fb4a5222f5e317d183c6869,existing_committed_slice,data/processed/bibit_resolved_v1/historical_general/part-0001.txt,9302022,9356923,inactive_pending_v7,true
bibit:record:bibit000111,bibit,bibit000111,Alcuni documenti relativi ai rapporti economici tra la Sardegna e Pisa nel Medioevo,Non definito,Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000111,Origini,historical_general,1,retain_canonical_candidate_7b,not_required,attr:bibit:bibit000111,62660,62691,7719d7fefc4145b63cf54c67cfd1414ea54d6aac087a399a636ae966f8423963,existing_committed_slice,data/processed/bibit_resolved_v1/historical_general/part-0001.txt,9356924,9419615,inactive_pending_v7,true
bibit:record:bibit000113,bibit,bibit000113,Volgarizzamento del De viribus herbarum di Macer Floridus,Non definito,Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000113,400,historical_general,1,retain_canonical_candidate_7b,not_required,attr:bibit:bibit000113,135267,138008,b40ffb4cb08ba72d71224127865b8c70ed7247676f9f7884f7bab8e56f8eddb7,existing_committed_slice,data/processed/bibit_resolved_v1/historical_general/part-0001.txt,9419616,9557624,inactive_pending_v7,true
bibit:record:bibit000114,bibit,bibit000114,La palingenesi politica,"Monti, Vincenzo",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000114,800,nineteenth_century_bridge,1,retain_canonical_candidate_7b,not_required,attr:bibit:bibit000114,18521,18685,27d5258169cbfff0eec544ca978ff6ea80c0ac32077204be10da43516b78699e,existing_committed_slice,data/processed/bibit_resolved_v1/nineteenth_century_bridge/part-0001.txt,5078091,5096776,inactive_pending_v7,true
bibit:record:bibit000116,bibit,bibit000116,Il Costante overo de la Clemenza,"Tasso, Torquato",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000116,500,historical_general,1,retain_canonical_candidate_7b,not_required,attr:bibit:bibit000116,44060,44606,b9265f370872420ffa23e3bdee25c1227a80a2186f716142c00625a731a68627,existing_committed_slice,data/processed/bibit_resolved_v1/historical_general/part-0001.txt,9557625,9602231,inactive_pending_v7,true
bibit:record:bibit000118,bibit,bibit000118,Crestomazia italiana (Poesia),"Leopardi, Giacomo",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000118,800,nineteenth_century_bridge,1,retain_unique_after_canonical_segment_quarantine_7b,rewritten_verified,attr:bibit:bibit000118,560688,565278,fa6e5fb25530103f3bb5c715ee13fba25e3c6b8c2913fd8a9f7efd6c7ba7f89f,checkpoint_7b_delta_slice,data/processed/canonical_italian_corpora_v1/nineteenth_century_bridge/delta-0001.txt,0,565278,inactive_pending_v7,true
bibit:record:bibit000119,bibit,bibit000119,Cabala del cavallo pegaseo,"Bruno, Giordano",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000119,500,historical_general,1,retain_canonical_candidate_7b,not_required,attr:bibit:bibit000119,113983,115661,880f57e13c2d9a29b5c8716a0ce25dc90f2a2f12ecc15023ee8e0d360736d302,existing_committed_slice,data/processed/bibit_resolved_v1/historical_general/part-0001.txt,9602232,9717893,inactive_pending_v7,true
bibit:record:bibit000120,bibit,bibit000120,Relatione de S. Alvise Contarini Kr. (1650),"Contarini, Alvise",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000120,600,historical_general,1,retain_canonical_candidate_7b,not_required,attr:bibit:bibit000120,182061,183288,b1778c5419bb03f5b069aa83634697bf3425211b02c203878cda438c07194f70,existing_committed_slice,data/processed/bibit_resolved_v1/historical_general/part-0001.txt,9717894,9901182,inactive_pending_v7,true
bibit:record:bibit000121,bibit,bibit000121,Poesie,"Rossi, Roberto de'",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000121,400,historical_non_sonnet_poetry,1,retain_canonical_candidate_7b,not_required,attr:bibit:bibit000121,104,104,acf31c61726de52a1861e98a35aafee5dd57693cd3ab235dc479712907cc84ae,existing_committed_slice,data/processed/bibit_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,4389313,4389417,inactive_pending_v7,true
bibit:record:bibit000122,bibit,bibit000122,Poesie di Ossian,"Cesarotti, Melchiorre",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000122,700,historical_non_sonnet_poetry,1,retain_canonical_candidate_7b,not_required,attr:bibit:bibit000122,573708,577381,2eefe5978880eb2288e768bb7dd4ce52049e2486147bfb74905773efd365e3d6,existing_committed_slice,data/processed/bibit_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,4389418,4966799,inactive_pending_v7,true
