object_id,title,authors,source_archive,source_url,final_role,cleaning_policy,tei_sha256,artifact_status,shard_path,byte_start,byte_end,cleaned_character_count,cleaned_byte_count,cleaned_sha256
bibit000069,Rocta facta per Duca die ferrara ala bastia,Non definito,Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000069,historical_non_sonnet_poetry,preserve_rendered_tei_text,c8c955bad3f72b862d3f8f49653a4a83b0f7682e9640f099c58e65a2d23af54d,text_materialized,data/processed/bibit_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,3855156,3873356,18094,18200,04b64ddbe6eb7a946803bd3d77e83fa86a372c3e0e53c89e9ab4b229c5ac66a3
bibit000070,Endimione,"Guidi, Alessandro",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000070,historical_general,preserve_rendered_tei_text,23e18558259719fdf3da84847b9aff4bc2c76a03084dd471876dd8824ae60750,text_materialized,data/processed/bibit_resolved_v1/historical_general/part-0001.txt,7324969,7360648,35420,35679,cce2b958d3d8f67136d5a58edf6eb8e8b9acc4ce8a519b08f27c1345d1a33bb5
bibit000072,Frammenti autobiografici,"Leopardi, Giacomo",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000072,nineteenth_century_bridge,preserve_rendered_tei_text,f0cbead6886d1989de55397bb6297e4d699f6ec7429755e55e9d1e8709df26b8,text_materialized,data/processed/bibit_resolved_v1/nineteenth_century_bridge/part-0001.txt,359856,390126,29912,30270,b03c392309fcf6b2265f63048f65641f84bd2ef511e35c05bd488176a59fa1e6
bibit000073,Relazione d'Austria,"Soranzo, Giacomo",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000073,historical_general,preserve_rendered_tei_text,9cfa99fb3ac557dec3ca27d39f98d0d28754d295682e1f8618228ed3ea48b913,text_materialized,data/processed/bibit_resolved_v1/historical_general/part-0001.txt,7360649,7469842,108074,109193,878e894f12da12ad8c73eb2d21af43bc69ef594281f35f54f1194cfee5486a12
bibit000076,Relazione di Francia,"Grimani, Alvise",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000076,historical_general,preserve_rendered_tei_text,9fad37dc8d95f8c9c940defbf98c4f6d7787088e19672e73db37778e506974a6,text_materialized,data/processed/bibit_resolved_v1/historical_general/part-0001.txt,7469843,7573431,102625,103588,7171a9c30f1e79536cde9b265de541b85a874c18a3892f213fcd3008910baf5c
bibit000077,Orazioni,"Tasso, Torquato",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000077,historical_general,preserve_rendered_tei_text,30ee33ef7b8b32f417eaa6541c9f3d9f4256ed57cb6cf9583d3cb8bdcc1f7130,text_materialized,data/processed/bibit_resolved_v1/historical_general/part-0001.txt,7573432,7669136,93024,95704,0e70a9779c4c5010f3f7406f2776d4e2b44ddcd6969f7c66a6b2acd8b06b1eff
bibit000079,La rappresentazione di Moisè e Faraone re d'Egitto,Non definito,Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000079,historical_general,preserve_rendered_tei_text,6a5ef20508514863ad73a7fef3137499ffb3e833e4b54a2e8755c38582104cc4,text_materialized,data/processed/bibit_resolved_v1/historical_general/part-0001.txt,7669137,7688187,18863,19050,66d90481f66b9946fc1b05470afdc0f0b24acc06e75add01755355c5b5fa8075
bibit000080,Le avventure di Saffo,"Verri, Alessandro",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000080,historical_general,preserve_rendered_tei_text,c9817163029de9c0b6d12e785285288aa1451ad5f91bcfbb63864347dc764031,text_materialized,data/processed/bibit_resolved_v1/historical_general/part-0001.txt,7688188,7958515,267027,270327,cc9aef09d675e72503b12011e6db8525ec52be8cfff46549822e059b197da1b2
bibit000081,Alcuni documenti che testimoniano i rapporti tra Pisa e l'Oriente tra la fine del XIII e l'inizio del XIV secolo,Non definito,Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000081,historical_general,preserve_rendered_tei_text,28392ef2762fafaa8a3ea8e96b80222431b6c1c2fb7eb3b2fb5bb6367ef4cf7e,text_materialized,data/processed/bibit_resolved_v1/historical_general/part-0001.txt,7958516,7985456,26929,26940,c4f90d0b1b3d3252164cab2b1404df72e477bfb23adef714d85847cfb3b537eb
bibit000082,Poesie,"Petroni, Ludovico",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000082,historical_non_sonnet_poetry,preserve_rendered_tei_text,481f5220590611856ec9f3dd3738ae4b0ec7e5369520f80b2584800a12140474,text_materialized,data/processed/bibit_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,3873357,3873415,58,58,8ad5e4c8521003b1289a6d12f7bac7ac72752382de065fe43fcdfb5d046584f8
bibit000083,Poesie,"Martini, Giovanni",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000083,historical_non_sonnet_poetry,preserve_rendered_tei_text,302616d070504b83cd045583d2d50e20382bc2cdc9e108afad935e479b2be7fb,text_materialized,data/processed/bibit_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,3873416,3877501,4042,4085,a1a4cd3b6ed80b95e679373bac54c66f0fa883dec38aa893afae3ceff8458fd2
bibit000084,Rime,"Pignatelli, Ascanio",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000084,historical_non_sonnet_poetry,preserve_rendered_tei_text,e4f7aedc30f88179a5b665ec75dd241c4102c0685a5939852700a5bdcfaca8d2,text_materialized,data/processed/bibit_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,3877502,3893121,15515,15619,80ce64aecb33cb0b3fd01457dda7cbeaf6b42bfbb5175aaf2079447a0b4ec601
bibit000085,Relazione di Francia di Alvise Mocenigo,Non definito,Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000085,historical_general,preserve_rendered_tei_text,795beec5c3340c24d0f9b0b480fcbe09fc464eeb86444fc9b1d6fa2f1ecf70c5,text_materialized,data/processed/bibit_resolved_v1/historical_general/part-0001.txt,7985457,8027441,41694,41984,ce11a1a9cac8657c241c314f697d60d71ea7b85779487bbedaf43202dee8bcd8
bibit000086,Discorso sopra la Batracomiomachia,"Leopardi, Giacomo",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000086,nineteenth_century_bridge,preserve_rendered_tei_text,8a954ba694ab4efc3cc185fb2cba3774c6814501a8a590b4f7ff1e7736ead931,text_materialized,data/processed/bibit_resolved_v1/nineteenth_century_bridge/part-0001.txt,390127,417188,26721,27061,92e89e6f6615652ea3ec760fbffdec5fcedd89af64e7eedd21e6a7f99fb369c3
bibit000088,Saggio sopra gli errori popolari degli antichi,"Leopardi, Giacomo",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000088,nineteenth_century_bridge,preserve_rendered_tei_text,d5c07468947e70694331ead3a328f57a1f17a2d4e839cc1ff1a12470531a8f1c,text_materialized,data/processed/bibit_resolved_v1/nineteenth_century_bridge/part-0001.txt,417189,752155,331921,334966,1c4ec5528a0a7ad5327efcf7480e768e40e1eb3932917fdb816c497ebe247b59
bibit000089,La città felice,"Patrizi, Francesco",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000089,historical_general,preserve_rendered_tei_text,1d0b59166cf679a3d9f4081a8c88226d252e0907ee1535a178b2a29bbf8cd5b2,text_materialized,data/processed/bibit_resolved_v1/historical_general/part-0001.txt,8027442,8074355,46426,46913,cd28afe64e28d07c05ffff4446b8dd8963574535a9971de0105144c38dfb44dd
bibit000092,Vita dei campi,"Verga, Giovanni",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000092,nineteenth_century_bridge,preserve_rendered_tei_text,99098ac023269852dc3eaa694f94d35acd4c0252daba394e4a4f0a59de57cb2f,text_materialized,data/processed/bibit_resolved_v1/nineteenth_century_bridge/part-0001.txt,752156,927482,174121,175326,e11189e84f4f75db78e205a00b3531ea84b1281e1a789155c7126560df68be88
bibit000094,Expositione sopra l'«Inferno» di Dante Alligieri,"Maramauro, Guglielmo",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000094,historical_general,strip_editorial_square_delimiters_and_labels,428a936a8f07238016c6e7141ab971087b57c52b2c34e2020004297122762b71,text_materialized,data/processed/bibit_resolved_v1/historical_general/part-0001.txt,8074356,8715422,631459,641066,3c1f1c93387ef92417354efee8f650527af02c7537b9cda800433127b6e64caf
bibit000095,Relazione di Spagna (1559),"Suriano, Michele",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000095,historical_general,preserve_rendered_tei_text,85c1abfa9a5af3dff6773c312a904ed35628c89b2ff74dde26edc7c7a36bb3a1,text_materialized,data/processed/bibit_resolved_v1/historical_general/part-0001.txt,8715423,8822107,105439,106684,ff639a115dcc5b6df9d9d9c2702c4b9d341a45dcc5c6cd1495c742299aeb477d
bibit000096,Dialogo del reggimento di Firenze,"Guicciardini, Francesco",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000096,historical_general,preserve_rendered_tei_text,e42b628a29658c3674cf89a5bac9660a01a43882d3e601458193229755dc010d,text_materialized,data/processed/bibit_resolved_v1/historical_general/part-0001.txt,8822108,9177428,350885,355320,e3f76f380f69162c7b3c52f487d6120d235b6f52ec286ff4ab37038920509666
bibit000098,Epistolario,"Leopardi, Giacomo",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000098,nineteenth_century_bridge,strip_editorial_square_delimiters_and_labels,0295a2075cb77c1054e5d73e0f6faa6d45c6ea18416664512a84ef34f4816739,text_materialized,data/processed/bibit_resolved_v1/nineteenth_century_bridge/part-0001.txt,927483,5046956,4081214,4119473,717d493ddc4a6cd6eec7d937970924e2b13dab0e7018ab9962c5469012a6e352
bibit000099,Rime,"Tasso, Torquato",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000099,historical_non_sonnet_poetry,preserve_rendered_tei_text,d5eea9a4215e10efa2cfb20b79dd081be2e79e43065f552d93b8a083034447ce,text_materialized,data/processed/bibit_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,3893122,4335610,438847,442488,7b28240622f8cc9c62215352c881a75a99126d9752949d501a6c1ebb5c820bf0
bibit000100,Gride fatte pubblicare da Lodovico Ariosto ducale commissario generale in Garfagnana,"Ariosto, Ludovico",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000100,historical_general,preserve_rendered_tei_text,7df8d401f5557cd02151dd3662a5c8f1f4f1c79b71ac1275df5bae426ee1f30e,text_materialized,data/processed/bibit_resolved_v1/historical_general/part-0001.txt,9177429,9179303,1836,1874,2085f71433d4e2dea25180f7a47bb2ca89e1f95ad3244c26172ae1c09a909f9d
bibit000101,Trattatello in laude di Dante,"Boccaccio, Giovanni",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000101,historical_general,preserve_rendered_tei_text,748f0d98843c91fcd566f63b6b0c2ebeaa623ef2eb8041c352400a266159f8b2,text_materialized,data/processed/bibit_resolved_v1/historical_general/part-0001.txt,9179304,9302021,121523,122717,6ede91f7056f78998586f1072d4ed65315c3c7b3cf03cb1d813830d31787cb7a
bibit000102,Alcune poesie di Ripano Eupilino,"Parini, Giuseppe",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000102,historical_non_sonnet_poetry,preserve_rendered_tei_text,e769785ad5a445cc72723d10e304d9a776a07f0c3c22f2a22b5d1a61999466ab,text_materialized,data/processed/bibit_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,4335611,4389312,53190,53701,f94fedc81d36663f4fb8f04ed51a2f8da01613761068093ef9adbb96cd206d17
bibit000104,Manifesti e annuncio bibliografico di un'edizione delle opere di Cicerone,"Leopardi, Giacomo",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000104,nineteenth_century_bridge,preserve_rendered_tei_text,c865230ee58b2109bb657eaa82fac15881efa6ae8a6d79a965dc58ce7f7a2eba,text_materialized,data/processed/bibit_resolved_v1/nineteenth_century_bridge/part-0001.txt,5046957,5063051,16004,16094,c3c34e289f4909f0c41861e723f8049ea32b11b91b55e1a2645b983273e22576
bibit000105,Scritti vari,"Leopardi, Giacomo",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000105,nineteenth_century_bridge,preserve_rendered_tei_text,7dcda3b1b1e2edb23e93d7bf011f55f64f5ec6f5ad8909eeb367db198b874d3f,text_materialized,data/processed/bibit_resolved_v1/nineteenth_century_bridge/part-0001.txt,5063052,5078090,14923,15038,d7920538efa0a7586b62be01c8cec4274e7b1b4bbca72891ddb60d83f923e6cf
bibit000107,Descrizione di Pisa fatta da Vincenzo Pitti l'anno 1616,"Pitti, Vincenzo",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000107,historical_general,preserve_rendered_tei_text,e36d8e9a10c82d221fc40732cab0be18d3f4d20fb6f04ad622f4e9de3d2c35a4,text_materialized,data/processed/bibit_resolved_v1/historical_general/part-0001.txt,9302022,9356923,54558,54901,a3e7360ec14b2320a029d901f11f6c8a6c78a7321fb4a5222f5e317d183c6869
bibit000111,Alcuni documenti relativi ai rapporti economici tra la Sardegna e Pisa nel Medioevo,Non definito,Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000111,historical_general,preserve_rendered_tei_text,ba326701936222e2cd0bdac2e9da335021590e1c00769198f33e20f4c9325067,text_materialized,data/processed/bibit_resolved_v1/historical_general/part-0001.txt,9356924,9419615,62660,62691,7719d7fefc4145b63cf54c67cfd1414ea54d6aac087a399a636ae966f8423963
bibit000113,Volgarizzamento del De viribus herbarum di Macer Floridus,Non definito,Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000113,historical_general,preserve_rendered_tei_text,eebd24626ba389be1038d5ca4e1edbce38cba8e906ec7becdd6cbaeabd20c88f,text_materialized,data/processed/bibit_resolved_v1/historical_general/part-0001.txt,9419616,9557624,135267,138008,b40ffb4cb08ba72d71224127865b8c70ed7247676f9f7884f7bab8e56f8eddb7
bibit000114,La palingenesi politica,"Monti, Vincenzo",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000114,nineteenth_century_bridge,preserve_rendered_tei_text,c99814ee96f6e64af48a5dccb85a0fb656fbb3e4da4faa0bca0c18bf1311089d,text_materialized,data/processed/bibit_resolved_v1/nineteenth_century_bridge/part-0001.txt,5078091,5096776,18521,18685,27d5258169cbfff0eec544ca978ff6ea80c0ac32077204be10da43516b78699e
bibit000116,Il Costante overo de la Clemenza,"Tasso, Torquato",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000116,historical_general,preserve_rendered_tei_text,fc8f8711597af613e0546bc86c974c1df79343eafe7bf45e21f6e17fc9002fbc,text_materialized,data/processed/bibit_resolved_v1/historical_general/part-0001.txt,9557625,9602231,44060,44606,b9265f370872420ffa23e3bdee25c1227a80a2186f716142c00625a731a68627
bibit000118,Crestomazia italiana (Poesia),"Leopardi, Giacomo",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000118,nineteenth_century_bridge,preserve_rendered_tei_text,2a8a3051f1111fc3fb978a53de8c5af0b8d1fee20fea10bc85dd1b0a669051a9,text_materialized,data/processed/bibit_resolved_v1/nineteenth_century_bridge/part-0001.txt,5096777,5662606,561231,565829,21178049f009d4d51396ba504253293b136fc72b574d5e67f7954a730f1afced
bibit000119,Cabala del cavallo pegaseo,"Bruno, Giordano",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000119,historical_general,preserve_rendered_tei_text,1ec2668dc737e22064a21c0cdaace36306593376d417f6e5a392d0b3928f2ed4,text_materialized,data/processed/bibit_resolved_v1/historical_general/part-0001.txt,9602232,9717893,113983,115661,880f57e13c2d9a29b5c8716a0ce25dc90f2a2f12ecc15023ee8e0d360736d302
bibit000120,Relatione de S. Alvise Contarini Kr. (1650),"Contarini, Alvise",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000120,historical_general,preserve_rendered_tei_text,88904c28d37880a147741768ac90fe8be8084c005bc6fe2d91967c67b62a3a3b,text_materialized,data/processed/bibit_resolved_v1/historical_general/part-0001.txt,9717894,9901182,182061,183288,b1778c5419bb03f5b069aa83634697bf3425211b02c203878cda438c07194f70
bibit000121,Poesie,"Rossi, Roberto de'",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000121,historical_non_sonnet_poetry,preserve_rendered_tei_text,6b050e68a0be2d271effd6245ecba78dbd13da3a2dcc6116d5f89390fdac9d87,text_materialized,data/processed/bibit_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,4389313,4389417,104,104,acf31c61726de52a1861e98a35aafee5dd57693cd3ab235dc479712907cc84ae
bibit000122,Poesie di Ossian,"Cesarotti, Melchiorre",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000122,historical_non_sonnet_poetry,preserve_rendered_tei_text,21df05db2403190bc6ebb7eed0b22e82d8d292fdd2b2d6f24bea698dbdc0a6b2,text_materialized,data/processed/bibit_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,4389418,4966799,573708,577381,2eefe5978880eb2288e768bb7dd4ce52049e2486147bfb74905773efd365e3d6
bibit000123,Una vita,"Svevo, Italo",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000123,nineteenth_century_bridge,preserve_rendered_tei_text,51ec31b5120e766a350ff04f13f300e11f03e7647d08729935866f5af6dd8538,text_materialized,data/processed/bibit_resolved_v1/nineteenth_century_bridge/part-0001.txt,5662607,6376052,701828,713445,d6e76cb2b9aeba18359b9ef19fe92896414e88e17d34d0dd4114441a020dd1eb
bibit000124,Timone,"Boiardo, Matteo Maria",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000124,historical_general,preserve_rendered_tei_text,adddebfa551083f0725ef4fc514b0f0ea8e795aa1e421e787a4d13bd1d9cfa9d,text_materialized,data/processed/bibit_resolved_v1/historical_general/part-0001.txt,9901183,9978306,76257,77123,c63ee4bb9d8950e5992825cea6a5ecfc60ed367150cbcacc2e32a72535a0525c
bibit000126,Genealogia della Serenissima casa Gonzaga,"Tasso, Torquato",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000126,historical_non_sonnet_poetry,preserve_rendered_tei_text,f5ced710cc91726c07677b1c19b9f30fe73412ee194c848a2bd9ed17e0582941,text_materialized,data/processed/bibit_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,4966800,5005287,38156,38487,c295995fceab109fbfa4a390789256a59a41bbd7e0a75e3a25713093abd98296
bibit000127,Cleopatra e Marc'Antonio Tragedia,Non definito,Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000127,historical_general,strip_editorial_square_delimiters_and_labels,99638f727f6f841fa757430772b5b9153b861d04319e623fbef98404a36280d6,text_materialized,data/processed/bibit_resolved_v1/historical_general/part-0001.txt,9978307,10111418,131798,133111,599528061ea1d0c267c86a4b607e78dd54cf2e6234a2efd3af63caebdcc9866e
bibit000128,Tre lezioni sulla poetica,"Neroni, Baccio",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000128,historical_general,preserve_rendered_tei_text,185e79084d420a3f88b471a0734e6c2ad9d05bc98331db0a6bc6c6a42b9b5628,text_materialized,data/processed/bibit_resolved_v1/historical_general/part-0001.txt,10111419,10141663,29903,30244,5540df035783968ad014f6afae4390c76d106b9769a84db0f605a40d02b3019a
bibit000129,Rime,"Buonarroti, Michelangelo",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000129,historical_non_sonnet_poetry,preserve_rendered_tei_text,5e299128dbaeb139846e9f089c729aa3e7aa15081aac8e6b35cf717a4ecaa532,text_materialized,data/processed/bibit_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,5005288,5093569,87283,88281,6298f33801d7af8763f534d1902f3e26e45e2338804384e77ff5f79f0aca0bbc
bibit000130,Della vera poetica,"Capriano, Giovan Pietro",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000130,historical_general,preserve_rendered_tei_text,f965ce2555fb168f2e4e7508d2f2f91af34749407be1c12919bf76d5ccf2a138,text_materialized,data/processed/bibit_resolved_v1/historical_general/part-0001.txt,10141664,10229596,87163,87932,c4d5160a5842283621bad3fa43945ff37a17935181d7d9ca9e79a20b25b8c580
bibit000131,Odi barbare,"Carducci, Giosue",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000131,nineteenth_century_bridge,preserve_rendered_tei_text,41d96c1de07fa670b8be9d98b2509f1e277b017520c76c54274f7fac69a735e3,text_materialized,data/processed/bibit_resolved_v1/nineteenth_century_bridge/part-0001.txt,6376053,6453390,76876,77337,398c22ef5d035e09b0942a3ecdbc180a6fbc76335d57ab6722c0b90ceb6d08f5
bibit000132,Giambi ed Epodi,"Carducci, Giosue",Biblioteca Italiana,http://www.bibliotecaitaliana.it/scheda/bibit000132,nineteenth_century_bridge,preserve_rendered_tei_text,f71d38787c32e4c55e567cc98f7557416a1f9c0d289f133bba820e23e591987a,text_materialized,data/processed/bibit_resolved_v1/nineteenth_century_bridge/part-0001.txt,6453391,6517037,63079,63646,2c85424bb1907fb166487b81db8e7d59682fdf1cf02fb3f1bd771e6d2a33157e
