segment_id,work_root_id,source_sha256,character_start,character_end,character_count,segment_sha256,segment_decision,final_role,reason,reference_ids,activation_status,artifact_status,output_shard_path,output_byte_start,output_byte_end,output_sha256
itws:19070:seg0001,itws:19070,ada3b086ff424a43a89b7e9b45a4f416db9a42c79e1982eae75af35acd86ec90,0,348640,348640,ada3b086ff424a43a89b7e9b45a4f416db9a42c79e1982eae75af35acd86ec90,exclude_source,excluded,"Post-1930 edition names a curator, translator, or illustrator whose contribution needs separate rights evidence.",,inactive_pending_cross_archive_freeze,not_materialized,,,,
itws:19624:seg0001,itws:19624,80b3bec331597d2483e0436ad5c9a453b5626cdb99aeb14c82862712c69767b4,0,15451,15451,80b3bec331597d2483e0436ad5c9a453b5626cdb99aeb14c82862712c69767b4,exclude_source,excluded,"Post-1930 edition names a curator, translator, or illustrator whose contribution needs separate rights evidence.",,inactive_pending_cross_archive_freeze,not_materialized,,,,
itws:20094:seg0001,itws:20094,91e42ca5e3682dba8111bf05b117df72efc7d3b0838534010339430948de4c14,0,65274,65274,91e42ca5e3682dba8111bf05b117df72efc7d3b0838534010339430948de4c14,include_broader_text,nineteenth_century_bridge,Retained primary text.,,inactive_pending_cross_archive_freeze,materialized_in_inactive_record,data/processed/italian_wikisource_resolved_v1/nineteenth_century_bridge/part-0001.txt,496860,563697,91e42ca5e3682dba8111bf05b117df72efc7d3b0838534010339430948de4c14
itws:20123:seg0001,itws:20123,d13366166a5bedad62a20741ebd7234affaacc6c3721fea3a4a0f986568652e1,0,534,534,d13366166a5bedad62a20741ebd7234affaacc6c3721fea3a4a0f986568652e1,exclude_source,excluded,Directional containment and deterministic completeness precedence selected another Wikisource root.,itws:1003621,inactive_pending_cross_archive_freeze,not_materialized,,,,
itws:20130:seg0001,itws:20130,be550b746a8b558c3545faf7a01603f6387d6da352d91b8d64516fe2e3503673,0,7,7,5c22aedc1298d123b3aa6d7faa02cdd4d31ff94ec6778cb25ac354cbe4d2b1f5,exclude_sonnet_wrapper_or_heading,excluded,"Short title, numbering, or wrapper text surrounding isolated sonnets.",,inactive_pending_cross_archive_freeze,not_materialized,,,,
itws:20130:seg0002,itws:20130,be550b746a8b558c3545faf7a01603f6387d6da352d91b8d64516fe2e3503673,7,508,501,3d2dfdae8baece947adc95d40d7e1394301a23292530dbf3b387d2cbf189c505,exclude_sonnet_duplicate_or_protected,excluded,exclude_canonical_sonnet_duplicate,itws:20130:sonnet0001,inactive_pending_cross_archive_freeze,not_materialized,,,,
itws:20141:seg0001,itws:20141,95ab627e4b500aa07ffc1ed5ea4c07ba1f97e3dc2d2ad758bdf7cfa9a9a0898e,0,92,92,a43d94264d170dedb7f67cb953db8fd775410d8a85224bec6cf2dfcd5ac40b52,exclude_sonnet_wrapper_or_heading,excluded,"Short title, numbering, or wrapper text surrounding isolated sonnets.",,inactive_pending_cross_archive_freeze,not_materialized,,,,
itws:20141:seg0002,itws:20141,95ab627e4b500aa07ffc1ed5ea4c07ba1f97e3dc2d2ad758bdf7cfa9a9a0898e,92,635,543,aea0448ae2e88dbcf12d103399819cb8562d438cfa941bdd35445f34e9053f71,exclude_sonnet_duplicate_or_protected,excluded,exclude_protected_v6_sonnet,itws:20141:sonnet0001;protected_v6:foscolo_te_nudrice_alle_muse_ospite_e_dea_1835,inactive_pending_cross_archive_freeze,not_materialized,,,,
itws:20307:seg0001,itws:20307,b9d70d3c4cafb67060eb5e4be25c632746511abad111e38bb598ab02ad63d776,0,186591,186591,b9d70d3c4cafb67060eb5e4be25c632746511abad111e38bb598ab02ad63d776,exclude_source,excluded,"Non-removable quality, language-variety, transcription-gap, or editorial evidence remains.",,inactive_pending_cross_archive_freeze,not_materialized,,,,
itws:20681:seg0001,itws:20681,d6f4c2443e243f3e6e555cc9ebdcf6b4ddf3ce2e38c09ad470dcf72e7392d9bf,0,40883,40883,d6f4c2443e243f3e6e555cc9ebdcf6b4ddf3ce2e38c09ad470dcf72e7392d9bf,include_broader_text,historical_non_sonnet_poetry,Retained primary text.,,inactive_pending_cross_archive_freeze,materialized_in_inactive_record,data/processed/italian_wikisource_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,8414,50422,d6f4c2443e243f3e6e555cc9ebdcf6b4ddf3ce2e38c09ad470dcf72e7392d9bf
itws:20779:seg0001,itws:20779,0bdf81a29dd5a5f0937dfc3a430e27ae2a98cedbdeb24206dd29c9426c7f6159,0,35094,35094,0bdf81a29dd5a5f0937dfc3a430e27ae2a98cedbdeb24206dd29c9426c7f6159,exclude_source,excluded,"Post-1930 edition names a curator, translator, or illustrator whose contribution needs separate rights evidence.",,inactive_pending_cross_archive_freeze,not_materialized,,,,
itws:20787:seg0001,itws:20787,40356a03e25fc24ce73f52ce528b97d02d9965ee66ef168c87f1462c0c82eae9,0,14342,14342,40356a03e25fc24ce73f52ce528b97d02d9965ee66ef168c87f1462c0c82eae9,exclude_source,excluded,"Post-1930 edition names a curator, translator, or illustrator whose contribution needs separate rights evidence.",,inactive_pending_cross_archive_freeze,not_materialized,,,,
itws:20789:seg0001,itws:20789,f013c4dac24f589958a18de12bbde61060fd23d50466ebeb99ecdd43878a61e7,0,29098,29098,f013c4dac24f589958a18de12bbde61060fd23d50466ebeb99ecdd43878a61e7,exclude_source,excluded,"Post-1930 edition names a curator, translator, or illustrator whose contribution needs separate rights evidence.",,inactive_pending_cross_archive_freeze,not_materialized,,,,
itws:20970:seg0001,itws:20970,10e5ce739835b9324a110bc75e12a431d4f2f581d3b36e3c7fac51a7bf4a8c78,0,522134,522134,10e5ce739835b9324a110bc75e12a431d4f2f581d3b36e3c7fac51a7bf4a8c78,exclude_source,excluded,"Non-removable quality, language-variety, transcription-gap, or editorial evidence remains.",,inactive_pending_cross_archive_freeze,not_materialized,,,,
itws:21828:seg0001,itws:21828,748e768625d3663c31e38e18e1592b536df6722bbba41921bdc1d5345a864682,0,58292,58292,748e768625d3663c31e38e18e1592b536df6722bbba41921bdc1d5345a864682,exclude_source,excluded,Unknown markup may contain or corrupt primary text.,,inactive_pending_cross_archive_freeze,not_materialized,,,,
itws:22950:seg0001,itws:22950,3c58b768cb8f702813125297cf2bfb185682ad598ff085eb470d68749ab64f1b,0,435280,435280,3c58b768cb8f702813125297cf2bfb185682ad598ff085eb470d68749ab64f1b,exclude_source,excluded,Unknown markup may contain or corrupt primary text.,,inactive_pending_cross_archive_freeze,not_materialized,,,,
itws:22954:seg0001,itws:22954,1235c37e67f84310283278ae8b592ec75bbd7fd5e11af3b13313689427600417,0,742729,742729,1235c37e67f84310283278ae8b592ec75bbd7fd5e11af3b13313689427600417,exclude_source,excluded,"Non-removable quality, language-variety, transcription-gap, or editorial evidence remains.",,inactive_pending_cross_archive_freeze,not_materialized,,,,
itws:23249:seg0001,itws:23249,e5dd58e8ee14005659fcf67ecd074dd11159a874d568c306c2393209ac2a5ee8,0,705084,705084,e5dd58e8ee14005659fcf67ecd074dd11159a874d568c306c2393209ac2a5ee8,exclude_source,excluded,"Non-removable quality, language-variety, transcription-gap, or editorial evidence remains.",,inactive_pending_cross_archive_freeze,not_materialized,,,,
itws:23747:seg0001,itws:23747,bce6ac4b6c413e5fb34e7a632af6204ffdefcbdc3a9ac63233a7352124264177,0,51063,51063,bce6ac4b6c413e5fb34e7a632af6204ffdefcbdc3a9ac63233a7352124264177,exclude_source,excluded,Unknown markup may contain or corrupt primary text.,,inactive_pending_cross_archive_freeze,not_materialized,,,,
itws:23804:seg0001,itws:23804,8c0513e389d5cad9ad775293a6fa2729435c3c44e972289815544a1b94097b08,0,228514,228514,8c0513e389d5cad9ad775293a6fa2729435c3c44e972289815544a1b94097b08,include_broader_text,historical_general,Retained primary text.,,inactive_pending_cross_archive_freeze,materialized_in_inactive_record,data/processed/italian_wikisource_resolved_v1/historical_general/part-0001.txt,281973,515029,8c0513e389d5cad9ad775293a6fa2729435c3c44e972289815544a1b94097b08
itws:24389:seg0001,itws:24389,39a02bfc52035e4946ddcd16cad0984de2e13c94f1e4e26cd14e02fb3cdc5aa5,0,33135,33135,39a02bfc52035e4946ddcd16cad0984de2e13c94f1e4e26cd14e02fb3cdc5aa5,exclude_source,excluded,"Non-removable quality, language-variety, transcription-gap, or editorial evidence remains.",,inactive_pending_cross_archive_freeze,not_materialized,,,,
itws:26853:seg0001,itws:26853,4c10525e02f4f3c7f79ff10eec84d022d7c3e24e07ef8f7e7cff19fdd2ac2652,0,46264,46264,4c10525e02f4f3c7f79ff10eec84d022d7c3e24e07ef8f7e7cff19fdd2ac2652,include_broader_text,nineteenth_century_bridge,Retained primary text.,,inactive_pending_cross_archive_freeze,materialized_in_inactive_record,data/processed/italian_wikisource_resolved_v1/nineteenth_century_bridge/part-0001.txt,563699,610769,4c10525e02f4f3c7f79ff10eec84d022d7c3e24e07ef8f7e7cff19fdd2ac2652
itws:27286:seg0001,itws:27286,47223046ad06f7dbc02873d364cb1f177b54fcc8c139435886ec9db4e0821ba7,0,41425,41425,47223046ad06f7dbc02873d364cb1f177b54fcc8c139435886ec9db4e0821ba7,exclude_source,excluded,"Non-removable quality, language-variety, transcription-gap, or editorial evidence remains.",,inactive_pending_cross_archive_freeze,not_materialized,,,,
itws:27674:seg0001,itws:27674,9afe2da74ae805502257308b2818b84e3b6630dd6b5819cb2424ee770ed2d9d3,0,11059,11059,9afe2da74ae805502257308b2818b84e3b6630dd6b5819cb2424ee770ed2d9d3,include_broader_text,historical_non_sonnet_poetry,Retained primary text.,,inactive_pending_cross_archive_freeze,materialized_in_inactive_record,data/processed/italian_wikisource_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,50424,61757,9afe2da74ae805502257308b2818b84e3b6630dd6b5819cb2424ee770ed2d9d3
itws:27774:seg0001,itws:27774,df34fc2874390fb50bee0386026f0114450ea3e721d6d32ee6d5a8c3929d2b82,0,197822,197822,df34fc2874390fb50bee0386026f0114450ea3e721d6d32ee6d5a8c3929d2b82,exclude_source,excluded,An already resolved project source contains this Wikisource root.,gutenberg_previous:pg28403,inactive_pending_cross_archive_freeze,not_materialized,,,,
itws:27797:seg0001,itws:27797,6e290e89dc1477608c1e60a3be0afeba33d5113a9f6d8c1e3cbdf87bc8410cec,0,338761,338761,6e290e89dc1477608c1e60a3be0afeba33d5113a9f6d8c1e3cbdf87bc8410cec,exclude_source,excluded,An already resolved project source contains this Wikisource root.,bibit:bibit000537,inactive_pending_cross_archive_freeze,not_materialized,,,,
itws:27911:seg0001,itws:27911,70160e79292dfb6b3b0636a566379ec25c2d7b39a4f871032d8b62b031fe33b7,0,12936,12936,70160e79292dfb6b3b0636a566379ec25c2d7b39a4f871032d8b62b031fe33b7,exclude_source,excluded,Unknown markup may contain or corrupt primary text.,,inactive_pending_cross_archive_freeze,not_materialized,,,,
itws:27966:seg0001,itws:27966,15b348d893d63757ec361fe11ddda82fd660431c207be74d15389fb95d44df1c,0,17935,17935,15b348d893d63757ec361fe11ddda82fd660431c207be74d15389fb95d44df1c,include_broader_text,nineteenth_century_bridge,Retained primary text.,,inactive_pending_cross_archive_freeze,materialized_in_inactive_record,data/processed/italian_wikisource_resolved_v1/nineteenth_century_bridge/part-0001.txt,610771,629221,15b348d893d63757ec361fe11ddda82fd660431c207be74d15389fb95d44df1c
itws:28006:seg0001,itws:28006,7df59838fb687bfc015078b3c297e3c92aab3b7082fcf2e64c12cafdca492e30,0,148351,148351,7df59838fb687bfc015078b3c297e3c92aab3b7082fcf2e64c12cafdca492e30,exclude_source,excluded,An already resolved project source contains this Wikisource root.,gutenberg_previous:pg28867,inactive_pending_cross_archive_freeze,not_materialized,,,,
itws:28055:seg0001,itws:28055,94647ba9cefd9283d6bc52f957a70b836d7bad388731f18e523fb9b4e233afef,0,18411,18411,94647ba9cefd9283d6bc52f957a70b836d7bad388731f18e523fb9b4e233afef,include_broader_text,nineteenth_century_bridge,Retained primary text.,,inactive_pending_cross_archive_freeze,materialized_in_inactive_record,data/processed/italian_wikisource_resolved_v1/nineteenth_century_bridge/part-0001.txt,629223,647893,94647ba9cefd9283d6bc52f957a70b836d7bad388731f18e523fb9b4e233afef
itws:28118:seg0001,itws:28118,b5908767904cdf3c481b41acd7928ccad1deca9fcee311d15e7561efbf90a434,0,128237,128237,b5908767904cdf3c481b41acd7928ccad1deca9fcee311d15e7561efbf90a434,exclude_source,excluded,Unknown markup may contain or corrupt primary text.,,inactive_pending_cross_archive_freeze,not_materialized,,,,
itws:30363:seg0001,itws:30363,010a9994213fe921f62ad9256c92ed9ca5b0e35af5dcf00c91b019c23064a042,0,79456,79456,010a9994213fe921f62ad9256c92ed9ca5b0e35af5dcf00c91b019c23064a042,exclude_source,excluded,Missing requested transcription pages make the work incomplete.,,inactive_pending_cross_archive_freeze,not_materialized,,,,
itws:30586:seg0001,itws:30586,c1f050dc2bf0052bd3ef08ea0b607d18b20e488459dd71e87c37e9f159c3aecf,0,54369,54369,c1f050dc2bf0052bd3ef08ea0b607d18b20e488459dd71e87c37e9f159c3aecf,exclude_source,excluded,"Non-removable quality, language-variety, transcription-gap, or editorial evidence remains.",,inactive_pending_cross_archive_freeze,not_materialized,,,,
itws:30620:seg0001,itws:30620,00fd60ce62e0727211a5146efb03c2908112752eab808d94f0dd136402b9b5fb,0,172686,172686,00fd60ce62e0727211a5146efb03c2908112752eab808d94f0dd136402b9b5fb,include_broader_text,nineteenth_century_bridge,Retained primary text.,,inactive_pending_cross_archive_freeze,materialized_in_inactive_record,data/processed/italian_wikisource_resolved_v1/nineteenth_century_bridge/part-0001.txt,647895,827013,00fd60ce62e0727211a5146efb03c2908112752eab808d94f0dd136402b9b5fb
itws:30701:seg0001,itws:30701,eaa80c395d2c739d5040c2f31208f6bf137ee80c001ed1471978fb03675965c7,0,126625,126625,eaa80c395d2c739d5040c2f31208f6bf137ee80c001ed1471978fb03675965c7,exclude_source,excluded,Unknown markup may contain or corrupt primary text.,,inactive_pending_cross_archive_freeze,not_materialized,,,,
itws:30967:seg0001,itws:30967,f8b471d237cfa06e07d4222d511448b209af669119c6835c4d9cfda5b3a0233d,0,266427,266427,f8b471d237cfa06e07d4222d511448b209af669119c6835c4d9cfda5b3a0233d,exclude_source,excluded,"Non-removable quality, language-variety, transcription-gap, or editorial evidence remains.",,inactive_pending_cross_archive_freeze,not_materialized,,,,
itws:31739:seg0001,itws:31739,92d2b35ce4c1319ea95282fc1d7d9ed3d5a60d4339e537cb9d57b37f2837cede,0,221774,221774,92d2b35ce4c1319ea95282fc1d7d9ed3d5a60d4339e537cb9d57b37f2837cede,exclude_source,excluded,"Non-removable quality, language-variety, transcription-gap, or editorial evidence remains.",,inactive_pending_cross_archive_freeze,not_materialized,,,,
itws:31804:seg0001,itws:31804,aef75cbfadfb3ce760b445c2aa0c5e2d1a238f451c42fee93aba147b48c9f637,0,60314,60314,aef75cbfadfb3ce760b445c2aa0c5e2d1a238f451c42fee93aba147b48c9f637,exclude_source,excluded,"Non-removable quality, language-variety, transcription-gap, or editorial evidence remains.",,inactive_pending_cross_archive_freeze,not_materialized,,,,
itws:32157:seg0001,itws:32157,efbc0eb8b6ef5658542cd25167ab2e32edc9aebf46dbc88aeefda7de87023c5a,0,112344,112344,efbc0eb8b6ef5658542cd25167ab2e32edc9aebf46dbc88aeefda7de87023c5a,exclude_source,excluded,An already resolved project source contains this Wikisource root.,bibit:bibit000466,inactive_pending_cross_archive_freeze,not_materialized,,,,
itws:32483:seg0001,itws:32483,f3687b46fbc6fe72847b369dc147b74945f8c2b5cc76b0ce08a90a0ed73e9e63,0,137637,137637,f3687b46fbc6fe72847b369dc147b74945f8c2b5cc76b0ce08a90a0ed73e9e63,exclude_source,excluded,"Non-removable quality, language-variety, transcription-gap, or editorial evidence remains.",,inactive_pending_cross_archive_freeze,not_materialized,,,,
itws:32713:seg0001,itws:32713,054afdf0c198ff20bb06142aca29722daca7d093bf90fbc3f4151bfe06782269,0,73238,73238,054afdf0c198ff20bb06142aca29722daca7d093bf90fbc3f4151bfe06782269,exclude_source,excluded,Unknown markup may contain or corrupt primary text.,,inactive_pending_cross_archive_freeze,not_materialized,,,,
itws:32850:seg0001,itws:32850,12c52c2a7ef1d2c7b20d6a7d4c7bd2f91df828efefbaedf5ddfd11b86ebd86e0,0,594254,594254,12c52c2a7ef1d2c7b20d6a7d4c7bd2f91df828efefbaedf5ddfd11b86ebd86e0,exclude_source,excluded,"Non-removable quality, language-variety, transcription-gap, or editorial evidence remains.",,inactive_pending_cross_archive_freeze,not_materialized,,,,
itws:32863:seg0001,itws:32863,4947353651913ef1a73f343a9c7e25a6a2163fe999e19f21a17864043c34be78,0,1365089,1365089,4947353651913ef1a73f343a9c7e25a6a2163fe999e19f21a17864043c34be78,exclude_source,excluded,Unknown markup may contain or corrupt primary text.,,inactive_pending_cross_archive_freeze,not_materialized,,,,
itws:32952:seg0001,itws:32952,6836691813192f54f2bf08990f266ac3608b6538fbb966d7fcd02b03ae574f1b,0,26761,26761,6836691813192f54f2bf08990f266ac3608b6538fbb966d7fcd02b03ae574f1b,include_broader_text,historical_non_sonnet_poetry,Retained primary text.,,inactive_pending_cross_archive_freeze,materialized_in_inactive_record,data/processed/italian_wikisource_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,61759,89274,6836691813192f54f2bf08990f266ac3608b6538fbb966d7fcd02b03ae574f1b
itws:33111:seg0001,itws:33111,f27f049fe4601f583813025a6a26895deadcd2d9de128166a77ab9678c208819,0,33596,33596,f27f049fe4601f583813025a6a26895deadcd2d9de128166a77ab9678c208819,include_broader_text,historical_general,Retained primary text.,,inactive_pending_cross_archive_freeze,materialized_in_inactive_record,data/processed/italian_wikisource_resolved_v1/historical_general/part-0001.txt,515031,549529,f27f049fe4601f583813025a6a26895deadcd2d9de128166a77ab9678c208819
itws:33138:seg0001,itws:33138,6c03f7238380701d637dcede9f752b820943cb762c4479e873dd92c480aa016b,0,18589,18589,6c03f7238380701d637dcede9f752b820943cb762c4479e873dd92c480aa016b,include_broader_text,historical_non_sonnet_poetry,Retained primary text.,,inactive_pending_cross_archive_freeze,materialized_in_inactive_record,data/processed/italian_wikisource_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,89276,108084,6c03f7238380701d637dcede9f752b820943cb762c4479e873dd92c480aa016b
itws:35724:seg0001,itws:35724,0610e6eee739ef9f35773b86228be6c2456495513dd6833a5dfafc83eb18d436,0,7459,7459,0610e6eee739ef9f35773b86228be6c2456495513dd6833a5dfafc83eb18d436,exclude_source,excluded,"Post-1930 edition names a curator, translator, or illustrator whose contribution needs separate rights evidence.",,inactive_pending_cross_archive_freeze,not_materialized,,,,
itws:35766:seg0001,itws:35766,a27990baaee1f1000ff7e33ad5d9a80c1c059929a3eac37c6ffb26607c8b13d7,0,135979,135979,a27990baaee1f1000ff7e33ad5d9a80c1c059929a3eac37c6ffb26607c8b13d7,exclude_source,excluded,"Non-removable quality, language-variety, transcription-gap, or editorial evidence remains.",,inactive_pending_cross_archive_freeze,not_materialized,,,,
itws:36498:seg0001,itws:36498,1f8253bbfa55f6b1f39b739d1cb748519034c2c44c7adb8055a56fde069998ca,0,201781,201781,1f8253bbfa55f6b1f39b739d1cb748519034c2c44c7adb8055a56fde069998ca,exclude_source,excluded,"Non-removable quality, language-variety, transcription-gap, or editorial evidence remains.",,inactive_pending_cross_archive_freeze,not_materialized,,,,
itws:37028:seg0001,itws:37028,a1d168334c3edf2f55c442235ea40ac190ca18b7f469e5fdcbb624e0bc82159f,0,67,67,dccd69eff1b6fa943c6f1a4fe2ac76228ebf488fe365800720e0ef7b230958f4,exclude_sonnet_wrapper_or_heading,excluded,"Short title, numbering, or wrapper text surrounding isolated sonnets.",,inactive_pending_cross_archive_freeze,not_materialized,,,,
