segment_id,ebook_id,source_cleaned_sha256,character_start,character_end,character_count,segment_sha256,segment_decision,final_role,reason,reference_ids,start_anchor,end_anchor
pg17440:seg0028,17440,84236db003fba98167b88fc2b2cc8b8b0b137a9103b98fc489c96faa643d4f12,5952,6119,167,f108b58193f7eb42fc2975169ee6712ba767a107f40c21d2ac2dc37620de7ae5,include_record_text,historical_non_sonnet_poetry,retained_primary_text,,"Dard. Signor' più non m'oppongo, alle tue brame: Resta; che intanto Io vado Per ricercare, un opportuno calle.","rame: Resta; che intanto Io vado Per ricercare, un opportuno calle. Che celi a gl'occhi altrui il nostro scampo."
pg17440:seg0029,17440,84236db003fba98167b88fc2b2cc8b8b0b137a9103b98fc489c96faa643d4f12,6119,6305,186,e39b1f27e2e34c82f2cc20218630a01bd514fe517158df8706f64cca76bd4061,exclude_parallel_english_translation,excluded,parallel_english_block,,"I shall no longer, Sir, oppose your Will: Remain you here; in the mean time I'll go And try to find some sec","in the mean time I'll go And try to find some secret Passage out, Which may from ev'ry Eye conceal our Flight."
pg17440:seg0030,17440,84236db003fba98167b88fc2b2cc8b8b0b137a9103b98fc489c96faa643d4f12,6305,6515,210,f13dae74d43ab77a9e5f73632a66d4897af377d881d591345f480446657b0aa3,include_record_text,historical_non_sonnet_poetry,retained_primary_text,,"Amad. Quiui t'attendo. (Dard.) (Ed' Io di sdegno auvampo.) Pugnerò contro del' fato, Vendicato il cor' s","ato, Vendicato il cor' sarà; E il riuale mio spietato Al mio pie vinto cadrà. Pugnerò, &c."
pg17440:seg0031,17440,84236db003fba98167b88fc2b2cc8b8b0b137a9103b98fc489c96faa643d4f12,6515,6703,188,d6de76e6411a597ea4249d5decfc1e706e01718e9dfa6550a541484254a58998,exclude_parallel_english_translation,excluded,parallel_english_block,,"Here I'll attend. (_Dard._) And I inraged burn. Dardanus says, _He will fight against Fate to reveng","s, _He will fight against Fate to revenge his Love; and that his Rival shall fall at his Feet._"
pg17440:seg0032,17440,84236db003fba98167b88fc2b2cc8b8b0b137a9103b98fc489c96faa643d4f12,6703,6716,13,ef5ce1e36df7f9314478d690b2c98672273ac0e8e14a70ffaede40679936f84a,include_record_text,historical_non_sonnet_poetry,retained_primary_text,,SCENA II.,SCENA II.
pg17440:seg0033,17440,84236db003fba98167b88fc2b2cc8b8b0b137a9103b98fc489c96faa643d4f12,6716,6730,14,1ae534045e8f10cead994657feb94bc291f7163f5e6cc81183d2a732390033d2,exclude_parallel_english_translation,excluded,parallel_english_block,,SCENE II.,SCENE II.
pg17440:seg0034,17440,84236db003fba98167b88fc2b2cc8b8b0b137a9103b98fc489c96faa643d4f12,6730,6746,16,ca2d75b8e343958be9d1a9d2c1d563167f73f693c529dd4219217e0f269840a2,include_record_text,historical_non_sonnet_poetry,retained_primary_text,,Amadigi solo.,Amadigi solo.
pg17440:seg0035,17440,84236db003fba98167b88fc2b2cc8b8b0b137a9103b98fc489c96faa643d4f12,6746,6766,20,a1cfcb7636a96d20391cf83172e7864876206e52ecabcad813b16154a3ce6b39,exclude_parallel_english_translation,excluded,parallel_english_block,,_Amadis_ alone.,_Amadis_ alone.
pg17440:seg0036,17440,84236db003fba98167b88fc2b2cc8b8b0b137a9103b98fc489c96faa643d4f12,6766,6994,228,35c377d9c6bf9ca482fcacf0ed951e4e66dfc23c1a34076d42e162b00eab1522,include_record_text,historical_non_sonnet_poetry,retained_primary_text,,"O' notte, ò cara notte; Spiega il più oscuro velo: E tù nume dei sogni Soccorri un fido Amante Con i silentii","n i silentii, e l'ombre; Che già mai favoristi, con l'orror del tuo nero, Un cor del' mio più fido, e più sincero."
pg17440:seg0037,17440,84236db003fba98167b88fc2b2cc8b8b0b137a9103b98fc489c96faa643d4f12,6994,7285,291,e3cdf8c7ac3c9e5ff422a728c6c7384dd5e8e193b6eb02a35796e3250d79c4d4,exclude_parallel_english_translation,excluded,parallel_english_block,,"O Night, O dearest, dearest Night; Spread now thy thickest, darkest Veil: And you great Deity of Dreams","with deepest Shades; You never yet help'd with your dismal Black A Heart more true, nor more sincere than mine."
pg17440:seg0038,17440,84236db003fba98167b88fc2b2cc8b8b0b137a9103b98fc489c96faa643d4f12,7285,7388,103,2a1e3e99f08866f8311afaa2ee1eedd5f09fa3fca17832df78eaf38821b726cf,include_record_text,historical_non_sonnet_poetry,retained_primary_text,,"Notte amica dei riposi Deh' m'assisti, e riconforta, Il mio sen' che stà penan----","Notte amica dei riposi Deh' m'assisti, e riconforta, Il mio sen' che stà penan----"
pg17440:seg0039,17440,84236db003fba98167b88fc2b2cc8b8b0b137a9103b98fc489c96faa643d4f12,7388,7498,110,43ac4c3d35f1e216bb0ea7a1e189c2626be1d396657e2ae88c82200c831c994f,exclude_parallel_english_translation,excluded,parallel_english_block,,"_He invokes the Night to assist and comfort his troubled Breast, and stops abruptly._","_He invokes the Night to assist and comfort his troubled Breast, and stops abruptly._"
pg17440:seg0040,17440,84236db003fba98167b88fc2b2cc8b8b0b137a9103b98fc489c96faa643d4f12,7498,7713,215,1998b5e6c61b23f3cf4ead9104dd996a5622bf0f2dfdd887316e20f90679c7f6,include_record_text,historical_non_sonnet_poetry,retained_primary_text,,"Si schiarisce in un subito la Scena, Scaturiscono da terra vasi, fontane, e statue. ----ed' una truppa di Spiriti infer","a truppa di Spiriti infernali, inuiati da Melissa, da tutti i Lati della Scena, si oppongono alla partenza di Amadigi."
pg17440:seg0041,17440,84236db003fba98167b88fc2b2cc8b8b0b137a9103b98fc489c96faa643d4f12,7713,7960,247,27b86c0ad184afd345b127b9c7b911c5b207391ef1908b3b871d83c1f541b31b,exclude_parallel_english_translation,excluded,parallel_english_block,,"The Scene grows Light on a sudden, and there arises confusedly from the Ground, Vasas, Fountains, and Statues. A","oop of infernal Spirits (sent by _Melissa_) on both sides of the Scene, prevent _Amadis_'s going off the Stage."
pg17440:seg0042,17440,84236db003fba98167b88fc2b2cc8b8b0b137a9103b98fc489c96faa643d4f12,7960,8211,251,9f9ff5df7bcbe480d8b5802f450d0d68a04889ef5995d18ee5a0ea888560f34e,include_record_text,historical_non_sonnet_poetry,retained_primary_text,,"Che miro! inuido fato Bramo la notte, e il sol' m' apporta il giorno? Fuggirò, mà doue? forse di qui? Ah' nò; c","è ogni passo Allo scampo, alla fuga. Ah' Melissa, Melissa! io son' tradito. Mà che! s'apra col' ferro il varco."
pg17440:seg0043,17440,84236db003fba98167b88fc2b2cc8b8b0b137a9103b98fc489c96faa643d4f12,8211,8522,311,e6bf1abab49185e6c32d72768ce05b1ae45e564600c038c6cd3805630cdb21b2,exclude_parallel_english_translation,excluded,parallel_english_block,,"What do I see? O Envious Fate! I wish'd for Night. Does _Phoebus_ bring the Day? Ill fly, but where? Can I f","combine to hinder my Escape. _Melissa_, ah _Melissa_, I'm betray'd, But with my Sword I'll hew my Passage out."
pg17440:seg0044,17440,84236db003fba98167b88fc2b2cc8b8b0b137a9103b98fc489c96faa643d4f12,8522,8592,70,62c60ef7a96ea3d805037c01c4c1004ac5e05e5c48ea729ba6111f4760a378d4,include_record_text,historical_non_sonnet_poetry,retained_primary_text,,[Mentre pone il pugno alla spada sopragiunge Melissa.,[Mentre pone il pugno alla spada sopragiunge Melissa.
pg17440:seg0045,17440,84236db003fba98167b88fc2b2cc8b8b0b137a9103b98fc489c96faa643d4f12,8592,8696,104,c8208f2a7636d2065b6883ce941c84d107ae966f85aa8fa0473003be6ca6adac,exclude_parallel_english_translation,excluded,parallel_english_block,,"[Whilst he lays his Hand on his Sword, _Melissa_ comes suddenly to him.","[Whilst he lays his Hand on his Sword, _Melissa_ comes suddenly to him."
pg17440:seg0046,17440,84236db003fba98167b88fc2b2cc8b8b0b137a9103b98fc489c96faa643d4f12,8696,8710,14,126eb4b9b476716208e54d3ad6c4d55614f2237c9b37d882b30b9d40d5a94498,include_record_text,historical_non_sonnet_poetry,retained_primary_text,,SCENA III.,SCENA III.
pg17440:seg0047,17440,84236db003fba98167b88fc2b2cc8b8b0b137a9103b98fc489c96faa643d4f12,8710,8725,15,5835eee844ac1aa2ea698f6be4716393936b2bc41070d039d593c894f0b98efb,exclude_parallel_english_translation,excluded,parallel_english_block,,SCENE III.,SCENE III.
pg17440:seg0048,17440,84236db003fba98167b88fc2b2cc8b8b0b137a9103b98fc489c96faa643d4f12,8725,8850,125,4d9caaf72309d7fbf29ee554635d94b4de76620664ad2b621ab263bf1a738246,include_record_text,historical_non_sonnet_poetry,retained_primary_text,,"Melissa, ed Amadigi. _Melissa_ and _Amadis_. Mel. E tù cerchi fuggir? perfido; Ingrato. Deh' Melissa t'arres","ssa, ed Amadigi. _Melissa_ and _Amadis_. Mel. E tù cerchi fuggir? perfido; Ingrato. Deh' Melissa t'arresti."
pg17440:seg0049,17440,84236db003fba98167b88fc2b2cc8b8b0b137a9103b98fc489c96faa643d4f12,8850,8948,98,4752cd4b9ce1cf703ce4ad5b1afa92076881345d243a2a8802196d9a94a1a683,exclude_parallel_english_translation,excluded,parallel_english_block,,Do you pretend t' escape? Perfidious and Ingrate You're now arrested at _Melissa_'s Suit.,Do you pretend t' escape? Perfidious and Ingrate You're now arrested at _Melissa_'s Suit.
pg17440:seg0050,17440,84236db003fba98167b88fc2b2cc8b8b0b137a9103b98fc489c96faa643d4f12,8948,9167,219,50bd2fc375954ae56a1e137101960775d21f25e994fbedcb271cc2b3db766cae,include_record_text,historical_non_sonnet_poetry,retained_primary_text,,"Amad. Nulla può ritenermi. There's nothing shall, nor can detain me. Mel. Ti piegherà il mio pianto. M",il mio pianto. My weeping surely will prevail. Amad. Hò già risolto. I have resolved. Mel. I sospir;
pg17440:seg0051,17440,84236db003fba98167b88fc2b2cc8b8b0b137a9103b98fc489c96faa643d4f12,9167,9185,18,5a6ce50dde5253edd964d01cfb5766a1f523aea31653def8ec8a0f58d3dc0df6,exclude_parallel_english_translation,excluded,parallel_english_block,,And my Sighs;,And my Sighs;
pg17440:seg0052,17440,84236db003fba98167b88fc2b2cc8b8b0b137a9103b98fc489c96faa643d4f12,9185,9214,29,15aad29bba10daff9fcc8345f3fce5e9e5424452404c159d58aa15607818fefe,include_record_text,historical_non_sonnet_poetry,retained_primary_text,,Amad. Non gli apprezzo.,Amad. Non gli apprezzo.
pg17440:seg0053,17440,84236db003fba98167b88fc2b2cc8b8b0b137a9103b98fc489c96faa643d4f12,9214,9254,40,8390f193b5369ea46f0cdc96ca7e3bc427275876a78502c3bdbbda1372fb3312,exclude_parallel_english_translation,excluded,parallel_english_block,,Are things on which I set no value.,Are things on which I set no value.
pg17440:seg0054,17440,84236db003fba98167b88fc2b2cc8b8b0b137a9103b98fc489c96faa643d4f12,9254,9378,124,f6f2f8fb9b135694feac9dbebd2ffc3eef25a69c4157bb0ccff7e03e30f95937,include_record_text,historical_non_sonnet_poetry,retained_primary_text,,"Mel. Adoprerò Lusinghe. Will Flatt'ry, or will Fawning please? Amad. Solo l'ardor di Gloria, il cor mi tocc",". Adoprerò Lusinghe. Will Flatt'ry, or will Fawning please? Amad. Solo l'ardor di Gloria, il cor mi tocca."
pg17440:seg0055,17440,84236db003fba98167b88fc2b2cc8b8b0b137a9103b98fc489c96faa643d4f12,9378,9433,55,8233d47bac2d54d7c5d5070d237ef59b0b39fe9fcc418cc81244534ab42c8fd4,exclude_parallel_english_translation,excluded,parallel_english_block,,Nothing but thirst of Glory ever touch'd my Heart.,Nothing but thirst of Glory ever touch'd my Heart.
pg17440:seg0056,17440,84236db003fba98167b88fc2b2cc8b8b0b137a9103b98fc489c96faa643d4f12,9433,9485,52,dd49c4bce0b7d469a159def77148c7b061fd5343e33102b710166bb522f12c99,include_record_text,historical_non_sonnet_poetry,retained_primary_text,,"Mel. E pur' so' ch' Oriana, il sen' t'accende.","Mel. E pur' so' ch' Oriana, il sen' t'accende."
pg17440:seg0057,17440,84236db003fba98167b88fc2b2cc8b8b0b137a9103b98fc489c96faa643d4f12,9485,9536,51,0f917252a5f74a9e7d3c484ab04e1eee4b018d30498a1ceb6912ecffd389bba3,exclude_parallel_english_translation,excluded,parallel_english_block,,And yet _Oriana_ I know has fir'd your Breast.,And yet _Oriana_ I know has fir'd your Breast.
pg17440:seg0058,17440,84236db003fba98167b88fc2b2cc8b8b0b137a9103b98fc489c96faa643d4f12,9536,9571,35,322d64834089e16b83a62f2553e0a8dfe76a4a70ed0861f9fd07e93d2344b4c0,include_record_text,historical_non_sonnet_poetry,retained_primary_text,,Amad. Dunque perche mi segui?,Amad. Dunque perche mi segui?
pg17440:seg0059,17440,84236db003fba98167b88fc2b2cc8b8b0b137a9103b98fc489c96faa643d4f12,9571,9609,38,4109e09b78e4d2063387888eb14176813c2c93a10f094c8904905d2737b252cf,exclude_parallel_english_translation,excluded,parallel_english_block,,Why is't that thus you follow me?,Why is't that thus you follow me?
pg17440:seg0060,17440,84236db003fba98167b88fc2b2cc8b8b0b137a9103b98fc489c96faa643d4f12,9609,9643,34,b3faaeafb56783c7767f42efb06716dba3068d6af4dd07cad35efcdbbc867cb9,include_record_text,historical_non_sonnet_poetry,retained_primary_text,,Mel. Crudel; perche t'adoro.,Mel. Crudel; perche t'adoro.
pg17440:seg0061,17440,84236db003fba98167b88fc2b2cc8b8b0b137a9103b98fc489c96faa643d4f12,9643,9679,36,3d6329f47fa01fc38d3258a9956d6cea528887a1d438f5b8890c8fda850469ce,exclude_parallel_english_translation,excluded,parallel_english_block,,"Because I adore you, cruel Man.","Because I adore you, cruel Man."
pg17440:seg0062,17440,84236db003fba98167b88fc2b2cc8b8b0b137a9103b98fc489c96faa643d4f12,9679,9743,64,2da0e550d78b1a6e012890b17997bb367f287515b4f3cb9ada1abde519c152ea,include_record_text,historical_non_sonnet_poetry,retained_primary_text,,"Amad. E se sdegno il tuo foco, Come farai, ch' Io t'ami?","Amad. E se sdegno il tuo foco, Come farai, ch' Io t'ami?"
pg17440:seg0063,17440,84236db003fba98167b88fc2b2cc8b8b0b137a9103b98fc489c96faa643d4f12,9743,9818,75,38b27b16233c87cbb58ef76594194cd43bd21755e775b41a80def929c78da4e3,exclude_parallel_english_translation,excluded,parallel_english_block,,"But seeing I disdain your Flames, What can you do to make me love?","But seeing I disdain your Flames, What can you do to make me love?"
pg17440:seg0064,17440,84236db003fba98167b88fc2b2cc8b8b0b137a9103b98fc489c96faa643d4f12,9818,10147,329,23f7ca134a51849e3e316879837c13cd1268506c9da31a2afba7b465b03d1778,include_record_text,historical_non_sonnet_poetry,retained_primary_text,,"Mel. Nella torre incantata, è gia il tuo bene. Và dunque empio Spietato Vanne à colei che t'arde il cor; mà pens","ro, furie, fuoco, e fiamme appresta; E pria che la riuale al' sen' tù stringa, Frà mille pene, Io ti vedrò perire."
pg17440:seg0065,17440,84236db003fba98167b88fc2b2cc8b8b0b137a9103b98fc489c96faa643d4f12,10147,10554,407,3bdd3987a30cd03eda503fa2e6e4dd474eed09df4e8f2c562beee745be4905c7,exclude_parallel_english_translation,excluded,parallel_english_block,,"Your Dear's already in th' enchanted Tow'r; Go impious, false and cruel, go To her who has inflam'd your Hea","Fire and Flames appear. And e'er you close my Rival in your Arms, Replete with Anguish I shall see you expire."
pg17440:seg0066,17440,84236db003fba98167b88fc2b2cc8b8b0b137a9103b98fc489c96faa643d4f12,10554,10851,297,e97a1d5f87ba0dc99ce1c62f7fa29ecbc970c460db807ee90e14c145aa8b413b,include_record_text,historical_non_sonnet_poetry,retained_primary_text,,"Amad. L'Arti tue non faranno Che accrescere al mio petto, e forza, e ardire. Non sà temere Questo mio","Saprà Vedere, Odiò, e dispetto; Strane vicende Non teme il Cor'. Non sà, &c. [Parte."
pg17440:seg0067,17440,84236db003fba98167b88fc2b2cc8b8b0b137a9103b98fc489c96faa643d4f12,10851,11063,212,7a5f1ae70c51d0d0fe38ba7c2b28822c8d07f9d41785f580057b7c1678152486,exclude_parallel_english_translation,excluded,parallel_english_block,,All your dire Arts this only Effect will have To add new Strength and Courage to my Soul. [_He s,Soul. [_He says that his Heart inflam'd with Love and Courage fears nothing._ [Exit.
pg17440:seg0068,17440,84236db003fba98167b88fc2b2cc8b8b0b137a9103b98fc489c96faa643d4f12,11063,11076,13,ec9bab75171ebff85615e0dc199f761e75eca155a92c6db00ed37eecac8d11bb,include_record_text,historical_non_sonnet_poetry,retained_primary_text,,SCENA IV.,SCENA IV.
pg17440:seg0069,17440,84236db003fba98167b88fc2b2cc8b8b0b137a9103b98fc489c96faa643d4f12,11076,11090,14,4ec40664c354ba5abb75d4468a7565ce41e6bf7d9b5628244e361d605a2be1e3,exclude_parallel_english_translation,excluded,parallel_english_block,,SCENE IV.,SCENE IV.
pg17440:seg0070,17440,84236db003fba98167b88fc2b2cc8b8b0b137a9103b98fc489c96faa643d4f12,11090,11106,16,d2c6cc7ac7cb20dfcee6f352ebe323e10373ffea50fa2e5e81f1e486a76df051,include_record_text,historical_non_sonnet_poetry,retained_primary_text,,Melissa sola.,Melissa sola.
pg17440:seg0071,17440,84236db003fba98167b88fc2b2cc8b8b0b137a9103b98fc489c96faa643d4f12,11106,11127,21,c4136ceeac16df48edaa9b73850b8b3622c7accd56845d7ed4bad843df7f1748,exclude_parallel_english_translation,excluded,parallel_english_block,,_Melissa_ alone.,_Melissa_ alone.
pg17440:seg0072,17440,84236db003fba98167b88fc2b2cc8b8b0b137a9103b98fc489c96faa643d4f12,11127,11476,349,9646816ea0dfc12cff1fdef45389dac09a6cf0a86976aed6eaaf148dd881af8e,include_record_text,historical_non_sonnet_poetry,retained_primary_text,,"Il' crudel' m'abbandona, e mi detesta; Numi! e soffrire il deggio? Ingrato; segui il foco, che t'arde Segui l'a","come! Morir farò chi vita è di quest' alma? Ah' che già sento in petto Che l'Odio, e l'ira và cangiando aspetto."
pg17440:seg0073,17440,84236db003fba98167b88fc2b2cc8b8b0b137a9103b98fc489c96faa643d4f12,11476,11930,454,b34106d13a9b0ab20fc5e04bab7bfd31b38058de6aa39e38d485550a956f7e01,exclude_parallel_english_translation,excluded,parallel_english_block,,"The Cruel Wretch forsakes me and detests me, Ought I, (ye Heav'ns) to suffer this? Follow, Ingrate, the Fire",o Life gives to this Soul? Ah! Now I feel within my Breast That Wrath and Hate begin to change their Looks.----
pg17440:seg0074,17440,84236db003fba98167b88fc2b2cc8b8b0b137a9103b98fc489c96faa643d4f12,11930,12158,228,45b7d6dc5616599f96a1235de80d48cd834e4051a23d28cf17ca4f139580e863,include_record_text,historical_non_sonnet_poetry,retained_primary_text,,"Ah' spietato, e non ti moue Un affetto si costante Che per tè mi fà Languir? Mà crudel tù non s","del tù non sai come Fai sdegnar' quest' alma amante Che tu brami di tradir. Ah' spietato, &c. [Parte."
pg17440:seg0075,17440,84236db003fba98167b88fc2b2cc8b8b0b137a9103b98fc489c96faa643d4f12,12158,12405,247,945baac052ba0dfd2344a37eca5e0ec6a983bc24deda41a8b00ba7706a9fb819,exclude_parallel_english_translation,excluded,parallel_english_block,,"_She asks him if the constant Affection which makes her languish, does not move him; and that he","consider how much his Cruelty provokes her amorous Soul, which he desires to betray._ [Exit."
pg17440:seg0076,17440,84236db003fba98167b88fc2b2cc8b8b0b137a9103b98fc489c96faa643d4f12,12405,12416,11,2f535493bb49f7ed4424e1afa850cf7c4bd4ddd164de82b210bfb2766a4a544d,include_record_text,historical_non_sonnet_poetry,retained_primary_text,,SCENA V.,SCENA V.
pg17440:seg0077,17440,84236db003fba98167b88fc2b2cc8b8b0b137a9103b98fc489c96faa643d4f12,12416,12429,13,b69b74db155a398511c88962bc33145b384ac1b70fe2629c3863a1372f68636d,exclude_parallel_english_translation,excluded,parallel_english_block,,SCENE V.,SCENE V.
pg17440:seg0078,17440,84236db003fba98167b88fc2b2cc8b8b0b137a9103b98fc489c96faa643d4f12,12429,12497,68,df42fbde0b11309dad9f1a261b7f95d7f36d4eb8f097d5cdc46341b0dd9a3bb7,include_record_text,historical_non_sonnet_poetry,retained_primary_text,,"Loggia infiammata, che impedisce l'entrata della torre di Oriana.","Loggia infiammata, che impedisce l'entrata della torre di Oriana."
pg17440:seg0079,17440,84236db003fba98167b88fc2b2cc8b8b0b137a9103b98fc489c96faa643d4f12,12497,12568,71,f56ed55615c90fb24c5b626fdb4f93055a7e282ed4be029c824fb20702cdf624,exclude_parallel_english_translation,excluded,parallel_english_block,,"A Porch in Flames, which hinder the entring into _Oriana's_ Tower.","A Porch in Flames, which hinder the entring into _Oriana's_ Tower."
