poem_id,title_or_first_line,author,displayed_author,source_archive,source_collection,source_subcollection,source_url,source_revision_id,source_revision_timestamp,downloaded_at_utc,source_edition,license_notes,period,form,form_evidence,count_method,attribution_status,line_count_raw,line_count_clean,raw_text_path,clean_text_path,include_in_core_pre_petrarch,include_in_expanded_with_petrarch,include_in_training,split_core_pre_petrarch,split_expanded_with_petrarch,editorial_brackets_removed,line_markers_removed,cleaning_notes,audit_notes
dante_xiii_spesse_fiate_vegnomi_a_la_mente,XIII - Spesse fiate vegnomi a la mente,Dante Alighieri,Dante Alighieri,Italian Wikisource,Rime (Dante),Indice,https://it.wikisource.org/wiki/Rime_(Dante)/XIII_-_Spesse_fiate_vegnomi_a_la_mente,,,2026-06-02T17:49:14+00:00,,CC BY-SA / GFDL metadata on Italian Wikisource,XIII secolo,sonnet,mixed source index; include after cleaned 14-line validation,line_count_14,unknown,18,14,,data/processed/sonnets_expanded_v3/poems/dante_xiii_spesse_fiate_vegnomi_a_la_mente.txt,True,True,True,train,train,True,True,Removed editorial square brackets around letter expansions; removed displayed line markers; preserved line breaks.,
dante_xvi_amore_e_l_cor_gentil_sono_una_cosa,XVI - Amore e 'l cor gentil sono una cosa,Dante Alighieri,Dante Alighieri,Italian Wikisource,Rime (Dante),Indice,https://it.wikisource.org/wiki/Rime_(Dante)/XVI_-_Amore_e_%27l_cor_gentil_sono_una_cosa,,,2026-06-02T17:49:19+00:00,,CC BY-SA / GFDL metadata on Italian Wikisource,XIII secolo,sonnet,mixed source index; include after cleaned 14-line validation,line_count_14,unknown,18,14,,data/processed/sonnets_expanded_v3/poems/dante_xvi_amore_e_l_cor_gentil_sono_una_cosa.txt,True,True,True,train,train,True,True,Removed editorial square brackets around letter expansions; removed displayed line markers; preserved line breaks.,
dante_xvii_ne_li_occhi_porta_la_mia_donna_amore,XVII - Ne li occhi porta la mia donna Amore,Dante Alighieri,Dante Alighieri,Italian Wikisource,Rime (Dante),Indice,https://it.wikisource.org/wiki/Rime_(Dante)/XVII_-_Ne_li_occhi_porta_la_mia_donna_Amore,,,2026-06-02T17:49:20+00:00,,CC BY-SA / GFDL metadata on Italian Wikisource,XIII secolo,sonnet,mixed source index; include after cleaned 14-line validation,line_count_14,unknown,18,14,,data/processed/sonnets_expanded_v3/poems/dante_xvii_ne_li_occhi_porta_la_mia_donna_amore.txt,True,True,True,train,train,True,True,Removed editorial square brackets around letter expansions; removed displayed line markers; preserved line breaks.,
dante_xviii_voi_che_portate_la_sembianza_umile,XVIII - Voi che portate la sembianza umile,Dante Alighieri,Dante Alighieri,Italian Wikisource,Rime (Dante),Indice,https://it.wikisource.org/wiki/Rime_(Dante)/XVIII_-_Voi_che_portate_la_sembianza_umile,,,2026-06-02T17:49:22+00:00,,CC BY-SA / GFDL metadata on Italian Wikisource,XIII secolo,sonnet,mixed source index; include after cleaned 14-line validation,line_count_14,unknown,18,14,,data/processed/sonnets_expanded_v3/poems/dante_xviii_voi_che_portate_la_sembianza_umile.txt,True,True,True,train,train,True,True,Removed editorial square brackets around letter expansions; removed displayed line markers; preserved line breaks.,
dante_xix_se_tu_colui_c_hai_trattato_sovente,XIX - Se' tu colui c'hai trattato sovente,Dante Alighieri,Dante Alighieri,Italian Wikisource,Rime (Dante),Indice,https://it.wikisource.org/wiki/Rime_(Dante)/XIX_-_Se%27_tu_colui_c%27hai_trattato_sovente,,,2026-06-02T17:49:23+00:00,,CC BY-SA / GFDL metadata on Italian Wikisource,XIII secolo,sonnet,mixed source index; include after cleaned 14-line validation,line_count_14,unknown,18,14,,data/processed/sonnets_expanded_v3/poems/dante_xix_se_tu_colui_c_hai_trattato_sovente.txt,True,True,True,test,test,True,True,Removed editorial square brackets around letter expansions; removed displayed line markers; preserved line breaks.,
dante_xxi_io_mi_senti_svegliar_dentro_a_lo_core,XXI - Io mi senti' svegliar dentro a lo core,Dante Alighieri,Dante Alighieri,Italian Wikisource,Rime (Dante),Indice,https://it.wikisource.org/wiki/Rime_(Dante)/XXI_-_Io_mi_senti%27_svegliar_dentro_a_lo_core,,,2026-06-02T17:49:26+00:00,,CC BY-SA / GFDL metadata on Italian Wikisource,XIII secolo,sonnet,mixed source index; include after cleaned 14-line validation,line_count_14,unknown,18,14,,data/processed/sonnets_expanded_v3/poems/dante_xxi_io_mi_senti_svegliar_dentro_a_lo_core.txt,True,True,True,train,train,True,True,Removed editorial square brackets around letter expansions; removed displayed line markers; preserved line breaks.,
dante_xxii_tanto_gentile_e_tanto_onesta_pare,XXII - Tanto gentile e tanto onesta pare,Dante Alighieri,Dante Alighieri,Italian Wikisource,Rime (Dante),Indice,https://it.wikisource.org/wiki/Rime_(Dante)/XXII_-_Tanto_gentile_e_tanto_onesta_pare,,,2026-06-02T17:49:28+00:00,,CC BY-SA / GFDL metadata on Italian Wikisource,XIII secolo,sonnet,mixed source index; include after cleaned 14-line validation,line_count_14,unknown,18,14,,data/processed/sonnets_expanded_v3/poems/dante_xxii_tanto_gentile_e_tanto_onesta_pare.txt,True,True,True,train,train,True,True,Removed editorial square brackets around letter expansions; removed displayed line markers; preserved line breaks.,
dante_xxiii_vede_perfettamente_onne_salute,XXIII - Vede perfettamente onne salute,Dante Alighieri,Dante Alighieri,Italian Wikisource,Rime (Dante),Indice,https://it.wikisource.org/wiki/Rime_(Dante)/XXIII_-_Vede_perfettamente_onne_salute,,,2026-06-02T17:49:29+00:00,,CC BY-SA / GFDL metadata on Italian Wikisource,XIII secolo,sonnet,mixed source index; include after cleaned 14-line validation,line_count_14,unknown,18,14,,data/processed/sonnets_expanded_v3/poems/dante_xxiii_vede_perfettamente_onne_salute.txt,True,True,True,train,train,True,True,Removed editorial square brackets around letter expansions; removed displayed line markers; preserved line breaks.,
dante_xxiv_sì_lungiamente_m_ha_tenuto_amore,XXIV - Sì lungiamente m'ha tenuto Amore,Dante Alighieri,Dante Alighieri,Italian Wikisource,Rime (Dante),Indice,https://it.wikisource.org/wiki/Rime_(Dante)/XXIV_-_S%C3%AC_lungiamente_m%27ha_tenuto_Amore,,,2026-06-02T17:49:31+00:00,,CC BY-SA / GFDL metadata on Italian Wikisource,XIII secolo,sonnet,mixed source index; include after cleaned 14-line validation,line_count_14,unknown,17,14,,data/processed/sonnets_expanded_v3/poems/dante_xxiv_sì_lungiamente_m_ha_tenuto_amore.txt,True,True,True,train,train,True,True,Removed editorial square brackets around letter expansions; removed displayed line markers; preserved line breaks.,
dante_xxvi_venite_a_intender_li_sospiri_miei,XXVI - Venite a intender li sospiri miei,Dante Alighieri,Dante Alighieri,Italian Wikisource,Rime (Dante),Indice,https://it.wikisource.org/wiki/Rime_(Dante)/XXVI_-_Venite_a_intender_li_sospiri_miei,,,2026-06-02T17:49:34+00:00,,CC BY-SA / GFDL metadata on Italian Wikisource,XIII secolo,sonnet,mixed source index; include after cleaned 14-line validation,line_count_14,unknown,18,14,,data/processed/sonnets_expanded_v3/poems/dante_xxvi_venite_a_intender_li_sospiri_miei.txt,True,True,True,test,test,True,True,Removed editorial square brackets around letter expansions; removed displayed line markers; preserved line breaks.,
dante_xxix_i_vegno_il_giorno_a_te_infinite_volte,XXIX - I' vegno il giorno a te infinite volte,Dante Alighieri,Dante Alighieri,Italian Wikisource,Rime (Dante),Indice,https://it.wikisource.org/wiki/Rime_(Dante)/XXIX_-_I%27_vegno_il_giorno_a_te_infinite_volte,,,2026-06-02T17:49:38+00:00,,CC BY-SA / GFDL metadata on Italian Wikisource,XIII secolo,sonnet,mixed source index; include after cleaned 14-line validation,line_count_14,unknown,18,14,,data/processed/sonnets_expanded_v3/poems/dante_xxix_i_vegno_il_giorno_a_te_infinite_volte.txt,True,True,True,train,train,True,True,Removed editorial square brackets around letter expansions; removed displayed line markers; preserved line breaks.,
dante_xxx_era_venuta_ne_la_mente_mia,XXX - Era venuta ne la mente mia,Dante Alighieri,Dante Alighieri,Italian Wikisource,Rime (Dante),Indice,https://it.wikisource.org/wiki/Rime_(Dante)/XXX_-_Era_venuta_ne_la_mente_mia,,,2026-06-02T17:49:40+00:00,,CC BY-SA / GFDL metadata on Italian Wikisource,XIII secolo,sonnet,mixed source index; include after cleaned 14-line validation,line_count_14,unknown,18,14,,data/processed/sonnets_expanded_v3/poems/dante_xxx_era_venuta_ne_la_mente_mia.txt,True,True,True,train,train,True,True,Removed editorial square brackets around letter expansions; removed displayed line markers; preserved line breaks.,
dante_xxxi_videro_li_occhi_miei_quanta_pietate,XXXI - Videro li occhi miei quanta pietate,Dante Alighieri,Dante Alighieri,Italian Wikisource,Rime (Dante),Indice,https://it.wikisource.org/wiki/Rime_(Dante)/XXXI_-_Videro_li_occhi_miei_quanta_pietate,,,2026-06-02T17:49:41+00:00,,CC BY-SA / GFDL metadata on Italian Wikisource,XIII secolo,sonnet,mixed source index; include after cleaned 14-line validation,line_count_14,unknown,18,14,,data/processed/sonnets_expanded_v3/poems/dante_xxxi_videro_li_occhi_miei_quanta_pietate.txt,True,True,True,train,train,True,True,Removed editorial square brackets around letter expansions; removed displayed line markers; preserved line breaks.,
dante_xxxii_color_d_amore_e_di_pietà_sembianti,XXXII - Color d'amore e di pietà sembianti,Dante Alighieri,Dante Alighieri,Italian Wikisource,Rime (Dante),Indice,https://it.wikisource.org/wiki/Rime_(Dante)/XXXII_-_Color_d%27amore_e_di_piet%C3%A0_sembianti,,,2026-06-02T17:49:43+00:00,,CC BY-SA / GFDL metadata on Italian Wikisource,XIII secolo,sonnet,mixed source index; include after cleaned 14-line validation,line_count_14,unknown,18,14,,data/processed/sonnets_expanded_v3/poems/dante_xxxii_color_d_amore_e_di_pietà_sembianti.txt,True,True,True,train,train,True,True,Removed editorial square brackets around letter expansions; removed displayed line markers; preserved line breaks.,
dante_xxxiii_l_amaro_lagrimar_che_voi_faceste,"XXXIII - ""L'amaro lagrimar che voi faceste",Dante Alighieri,Dante Alighieri,Italian Wikisource,Rime (Dante),Indice,https://it.wikisource.org/wiki/Rime_(Dante)/XXXIII_-_%22L%27amaro_lagrimar_che_voi_faceste,,,2026-06-02T17:49:44+00:00,,CC BY-SA / GFDL metadata on Italian Wikisource,XIII secolo,sonnet,mixed source index; include after cleaned 14-line validation,line_count_14,unknown,18,14,,data/processed/sonnets_expanded_v3/poems/dante_xxxiii_l_amaro_lagrimar_che_voi_faceste.txt,True,True,True,train,train,True,True,Removed editorial square brackets around letter expansions; removed displayed line markers; preserved line breaks.,
dante_xxxiv_gentil_pensero_che_parla_di_vui,XXXIV - Gentil pensero che parla di vui,Dante Alighieri,Dante Alighieri,Italian Wikisource,Rime (Dante),Indice,https://it.wikisource.org/wiki/Rime_(Dante)/XXXIV_-_Gentil_pensero_che_parla_di_vui,,,2026-06-02T17:49:46+00:00,,CC BY-SA / GFDL metadata on Italian Wikisource,XIII secolo,sonnet,mixed source index; include after cleaned 14-line validation,line_count_14,unknown,18,14,,data/processed/sonnets_expanded_v3/poems/dante_xxxiv_gentil_pensero_che_parla_di_vui.txt,True,True,True,train,train,True,True,Removed editorial square brackets around letter expansions; removed displayed line markers; preserved line breaks.,
dante_xxxv_lasso_per_forza_di_molti_sospiri,XXXV - Lasso! per forza di molti sospiri,Dante Alighieri,Dante Alighieri,Italian Wikisource,Rime (Dante),Indice,https://it.wikisource.org/wiki/Rime_(Dante)/XXXV_-_Lasso!_per_forza_di_molti_sospiri,,,2026-06-02T17:49:47+00:00,,CC BY-SA / GFDL metadata on Italian Wikisource,XIII secolo,sonnet,mixed source index; include after cleaned 14-line validation,line_count_14,unknown,18,14,,data/processed/sonnets_expanded_v3/poems/dante_xxxv_lasso_per_forza_di_molti_sospiri.txt,True,True,True,train,train,True,True,Removed editorial square brackets around letter expansions; removed displayed line markers; preserved line breaks.,
dante_xxxvi_deh_peregrini_che_pensosi_andate,XXXVI - Deh peregrini che pensosi andate,Dante Alighieri,Dante Alighieri,Italian Wikisource,Rime (Dante),Indice,https://it.wikisource.org/wiki/Rime_(Dante)/XXXVI_-_Deh_peregrini_che_pensosi_andate,,,2026-06-02T17:49:49+00:00,,CC BY-SA / GFDL metadata on Italian Wikisource,XIII secolo,sonnet,mixed source index; include after cleaned 14-line validation,line_count_14,unknown,18,14,,data/processed/sonnets_expanded_v3/poems/dante_xxxvi_deh_peregrini_che_pensosi_andate.txt,True,True,True,train,train,True,True,Removed editorial square brackets around letter expansions; removed displayed line markers; preserved line breaks.,
dante_xxxvii_oltre_la_spera_che_più_larga_gira,XXXVII - Oltre la spera che più larga gira,Dante Alighieri,Dante Alighieri,Italian Wikisource,Rime (Dante),Indice,https://it.wikisource.org/wiki/Rime_(Dante)/XXXVII_-_Oltre_la_spera_che_pi%C3%B9_larga_gira,,,2026-06-02T17:49:50+00:00,,CC BY-SA / GFDL metadata on Italian Wikisource,XIII secolo,sonnet,mixed source index; include after cleaned 14-line validation,line_count_14,unknown,18,14,,data/processed/sonnets_expanded_v3/poems/dante_xxxvii_oltre_la_spera_che_più_larga_gira.txt,True,True,True,train,train,True,True,Removed editorial square brackets around letter expansions; removed displayed line markers; preserved line breaks.,
dante_xxxviii_dante_allaghier_cecco_l_tu_servo_e_amico,"XXXVIII - Dante Allaghier, Cecco, 'l tu' servo e amico",Dante Alighieri,Dante Alighieri,Italian Wikisource,Rime (Dante),Indice,"https://it.wikisource.org/wiki/Rime_(Dante)/XXXVIII_-_Dante_Allaghier,_Cecco,_%27l_tu%27_servo_e_amico",,,2026-06-02T17:49:52+00:00,,CC BY-SA / GFDL metadata on Italian Wikisource,XIII secolo,sonnet,mixed source index; include after cleaned 14-line validation,line_count_14,unknown,18,14,,data/processed/sonnets_expanded_v3/poems/dante_xxxviii_dante_allaghier_cecco_l_tu_servo_e_amico.txt,True,True,True,test,test,True,True,Removed editorial square brackets around letter expansions; removed displayed line markers; preserved line breaks.,
dante_xxxix_provedi_saggio_ad_esta_visione,"XXXIX - Provedi, saggio, ad esta visione",Dante Alighieri,Dante Alighieri,Italian Wikisource,Rime (Dante),Indice,"https://it.wikisource.org/wiki/Rime_(Dante)/XXXIX_-_Provedi,_saggio,_ad_esta_visione",,,2026-06-02T17:49:53+00:00,,CC BY-SA / GFDL metadata on Italian Wikisource,XIII secolo,sonnet,mixed source index; include after cleaned 14-line validation,line_count_14,unknown,18,14,,data/processed/sonnets_expanded_v3/poems/dante_xxxix_provedi_saggio_ad_esta_visione.txt,True,True,True,train,train,True,True,Removed editorial square brackets around letter expansions; removed displayed line markers; preserved line breaks.,
dante_xl_savete_giudicar_vostra_ragione,XL - Savete giudicar vostra ragione,Dante Alighieri,Dante Alighieri,Italian Wikisource,Rime (Dante),Indice,https://it.wikisource.org/wiki/Rime_(Dante)/XL_-_Savete_giudicar_vostra_ragione,,,2026-06-02T17:49:55+00:00,,CC BY-SA / GFDL metadata on Italian Wikisource,XIII secolo,sonnet,mixed source index; include after cleaned 14-line validation,line_count_14,unknown,18,14,,data/processed/sonnets_expanded_v3/poems/dante_xl_savete_giudicar_vostra_ragione.txt,True,True,True,train,train,True,True,Removed editorial square brackets around letter expansions; removed displayed line markers; preserved line breaks.,
dante_xli_per_pruova_di_saper_com_vale_o_quanto,XLI - Per pruova di saper com vale o quanto,Dante Alighieri,Dante Alighieri,Italian Wikisource,Rime (Dante),Indice,https://it.wikisource.org/wiki/Rime_(Dante)/XLI_-_Per_pruova_di_saper_com_vale_o_quanto,,,2026-06-02T17:49:56+00:00,,CC BY-SA / GFDL metadata on Italian Wikisource,XIII secolo,sonnet,mixed source index; include after cleaned 14-line validation,line_count_14,unknown,18,14,,data/processed/sonnets_expanded_v3/poems/dante_xli_per_pruova_di_saper_com_vale_o_quanto.txt,True,True,True,train,train,True,True,Removed editorial square brackets around letter expansions; removed displayed line markers; preserved line breaks.,
dante_xlii_qual_che_voi_siate_amico_vostro_manto,"XLII - Qual che voi siate, amico, vostro manto",Dante Alighieri,Dante Alighieri,Italian Wikisource,Rime (Dante),Indice,"https://it.wikisource.org/wiki/Rime_(Dante)/XLII_-_Qual_che_voi_siate,_amico,_vostro_manto",,,2026-06-02T17:49:58+00:00,,CC BY-SA / GFDL metadata on Italian Wikisource,XIII secolo,sonnet,mixed source index; include after cleaned 14-line validation,line_count_14,unknown,18,14,,data/processed/sonnets_expanded_v3/poems/dante_xlii_qual_che_voi_siate_amico_vostro_manto.txt,True,True,True,train,train,True,True,Removed editorial square brackets around letter expansions; removed displayed line markers; preserved line breaks.,
dante_xliii_lo_vostro_fermo_dir_fino_ed_orrato,XLIII - Lo vostro fermo dir fino ed orrato,Dante Alighieri,Dante Alighieri,Italian Wikisource,Rime (Dante),Indice,https://it.wikisource.org/wiki/Rime_(Dante)/XLIII_-_Lo_vostro_fermo_dir_fino_ed_orrato,,,2026-06-02T17:49:59+00:00,,CC BY-SA / GFDL metadata on Italian Wikisource,XIII secolo,sonnet,mixed source index; include after cleaned 14-line validation,line_count_14,unknown,18,14,,data/processed/sonnets_expanded_v3/poems/dante_xliii_lo_vostro_fermo_dir_fino_ed_orrato.txt,True,True,True,test,test,True,True,Removed editorial square brackets around letter expansions; removed displayed line markers; preserved line breaks.,
dante_xliv_non_canoscendo_amico_vostro_nomo,"XLIV - Non canoscendo, amico, vostro nomo",Dante Alighieri,Dante Alighieri,Italian Wikisource,Rime (Dante),Indice,"https://it.wikisource.org/wiki/Rime_(Dante)/XLIV_-_Non_canoscendo,_amico,_vostro_nomo",,,2026-06-02T17:50:01+00:00,,CC BY-SA / GFDL metadata on Italian Wikisource,XIII secolo,sonnet,mixed source index; include after cleaned 14-line validation,line_count_14,unknown,18,14,,data/processed/sonnets_expanded_v3/poems/dante_xliv_non_canoscendo_amico_vostro_nomo.txt,True,True,True,train,train,True,True,Removed editorial square brackets around letter expansions; removed displayed line markers; preserved line breaks.,
dante_xlv_lasso_lo_dol_che_più_mi_dole_e_serra,XLV - Lasso! lo dol che più mi dole e serra,Dante Alighieri,Dante Alighieri,Italian Wikisource,Rime (Dante),Indice,https://it.wikisource.org/wiki/Rime_(Dante)/XLV_-_Lasso!_lo_dol_che_pi%C3%B9_mi_dole_e_serra,,,2026-06-02T17:50:02+00:00,,CC BY-SA / GFDL metadata on Italian Wikisource,XIII secolo,sonnet,mixed source index; include after cleaned 14-line validation,line_count_14,unknown,18,14,,data/processed/sonnets_expanded_v3/poems/dante_xlv_lasso_lo_dol_che_più_mi_dole_e_serra.txt,True,True,True,train,train,True,True,Removed editorial square brackets around letter expansions; removed displayed line markers; preserved line breaks.,
