unit_id,final_role,source_group,source_id,title,author,component_id,component_key,token_count,split,component_decision,oversize_component
bibit:record:bibit000185,historical_general,bibit,bibit000185,Tieste,"Foscolo, Ugo",component:1d89de2ef91ccc3f,author:foscolo ugo,21805,train,oversize_component_retained_training,true
bibit:record:bibit000186,nineteenth_century_bridge,bibit,bibit000186,Dei Sepolcri,"Foscolo, Ugo",component:1d89de2ef91ccc3f,author:foscolo ugo,3563,train,oversize_component_retained_training,true
bibit:record:bibit000187,nineteenth_century_bridge,bibit,bibit000187,Le Grazie,"Foscolo, Ugo",component:1d89de2ef91ccc3f,author:foscolo ugo,16938,train,oversize_component_retained_training,true
bibit:record:bibit000189,historical_non_sonnet_poetry,bibit,bibit000189,Poesie,"Cieco, Niccolò",component:93f81090fa9c8acc,author:cieco niccolo,19081,train,deterministic_training_component,false
bibit:record:bibit000190,historical_general,bibit,bibit000190,Del furor poetico,"Giacomini, Lorenzo",component:faa78b5f5eab10d9,author:giacomini lorenzo,11840,train,deterministic_training_component,false
bibit:record:bibit000191,nineteenth_century_bridge,bibit,bibit000191,Dissertazione sopra la logica universalmente considerata,"Leopardi, Giacomo",component:41790e7272ca97a4,author:giacomo leopardi,2421,train,oversize_component_retained_training,true
bibit:record:bibit000192,historical_non_sonnet_poetry,bibit,bibit000192,Poesie,"Gherardi, Giovanni",component:ebf64f688aab7652,author:gherardi giovanni,19137,train,deterministic_training_component,false
bibit:record:bibit000193,historical_general,bibit,bibit000193,Difesa della lingua italiana,"De Luca, Giambattista",component:265f78a2a7fe128e,author:giambattista luca,17863,train,deterministic_training_component,false
bibit:record:bibit000194,historical_general,bibit,bibit000194,"De principiis rerum, elementis et causis","Bruno, Giordano",component:cbe10d36b8447a5d,author:bruno giordano,24420,train,deterministic_training_component,false
bibit:record:bibit000195,historical_general,bibit,bibit000195,De la purgatione della tragedia,"Giacomini, Lorenzo",component:faa78b5f5eab10d9,author:giacomini lorenzo,13137,train,deterministic_training_component,false
bibit:record:bibit000196,nineteenth_century_bridge,bibit,bibit000196,Epistolario (1816-1818),"Foscolo, Ugo",component:1d89de2ef91ccc3f,author:foscolo ugo,216693,train,oversize_component_retained_training,true
bibit:record:bibit000197,historical_non_sonnet_poetry,bibit,bibit000197,Poesie,"Scarlatti, Filippo",component:a7b07001c846695c,author:filippo scarlatti,61463,train,deterministic_training_component,false
bibit:record:bibit000198,nineteenth_century_bridge,bibit,bibit000198,Diario del primo amore,"Leopardi, Giacomo",component:41790e7272ca97a4,author:giacomo leopardi,7895,train,oversize_component_retained_training,true
bibit:record:bibit000199,historical_general,bibit,bibit000199,Relazione della China,"Magalotti, Lorenzo",component:4efd64159370351a,author:lorenzo magalotti,18815,train,deterministic_training_component,false
bibit:record:bibit000200,historical_general,bibit,bibit000200,Volgarizzamento della Dissuasio Valerii,"Alberti, Leon Battista",component:1c41bbb23e5df630,author:alberti battista leon,3177,train,deterministic_training_component,false
bibit:record:bibit000201,historical_non_sonnet_poetry,bibit,bibit000201,Poesie,Giacomo da Lentini,component:a882783b55110dc7,author:giacomo lentini,7687,train,deterministic_training_component,false
bibit:record:bibit000202,historical_general,bibit,bibit000202,Vita scritta da lui medesimo,"Giannone, Pietro",component:266f550f16262a19,author:giannone pietro,162940,train,oversize_component_retained_training,true
bibit:record:bibit000203,nineteenth_century_bridge,bibit,bibit000203,Dello scopo di Gregorio VII,"Foscolo, Ugo",component:1d89de2ef91ccc3f,author:foscolo ugo,9968,train,oversize_component_retained_training,true
bibit:record:bibit000204,historical_general,bibit,bibit000204,Dell'imitazione,"Camillo, Giulio (detto Delminio)",component:d4fa3e6b4ac7a938,author:camillo delminio detto giulio,13554,train,deterministic_training_component,false
bibit:record:bibit000205,historical_general,bibit,bibit000205,Risposta alle opposizioni d'incerto fatte al sonetto in morte di Pietro Spino,"Tasso, Torquato",component:bb1291d7280b42e3,author:tasso torquato,4905,train,oversize_component_retained_training,true
bibit:record:bibit000206,historical_general,bibit,bibit000206,Relazione di Francia di Francesco II Morosini (1752),Non definito,component:d340ccd19ef8e6a0,author:definito non,6756,train,oversize_component_retained_training,true
bibit:record:bibit000208,historical_general,bibit,bibit000208,Don Giovanni,"Da Ponte, Lorenzo",component:1739bbf37f0218fd,author:lorenzo ponte,21246,train,deterministic_training_component,false
bibit:record:bibit000209,historical_general,bibit,bibit000209,Relazione di Germania,"Corraro, Giovanni",component:6641540bbb12ee92,author:corraro giovanni,23611,train,deterministic_training_component,false
bibit:record:bibit000210,historical_general,bibit,bibit000210,Lo Inferno della Commedia di Dante Alighieri col comento di Guiniforto delli Bargigi,"Barzizza, Guiniforte",component:3e82fb3624513c61,author:barzizza guiniforte,327778,train,deterministic_training_component,false
bibit:record:bibit000212,historical_general,bibit,bibit000212,Rosmunda,"Rucellai, Giovanni",component:0544dbd23d72498b,author:giovanni rucellai,14742,train,deterministic_training_component,false
bibit:record:bibit000213,historical_non_sonnet_poetry,bibit,bibit000213,Il Fiore,"Alighieri, Dante",component:b0658f54237eeedd,author:alighieri dante,2514,train,oversize_component_retained_training,true
bibit:record:bibit000214,historical_general,bibit,bibit000214,Il Principe,"Machiavelli, Niccolò",component:8dfa4fa36c17dd19,author:machiavelli niccolo,39765,train,deterministic_training_component,false
bibit:record:bibit000215,historical_general,bibit,bibit000215,Codice sul volo degli uccelli,Leonardo da Vinci,component:a2af85b6c94c9f32,author:leonardo vinci,13749,train,deterministic_training_component,false
bibit:record:bibit000217,historical_general,bibit,bibit000217,Don Garzia,"Alfieri, Vittorio",component:5688321110169905,author:alfieri vittorio,20451,train,deterministic_training_component,false
bibit:record:bibit000218,nineteenth_century_bridge,bibit,bibit000218,Della Monarchia rappresentativa in Italia,"Balbo, Cesare",component:4e7f165abf0bface,author:balbo cesare,191508,train,deterministic_training_component,false
bibit:record:bibit000219,historical_non_sonnet_poetry,bibit,bibit000219,Poesie,Pellegrino da Castiglion Fiorentino,component:a6b20558682f3a8e,author:castiglion fiorentino pellegrino,5668,train,deterministic_training_component,false
bibit:record:bibit000220,historical_general,bibit,bibit000220,Cinque sentenze emanate dai tribunali di Pisa nel XII secolo,Non definito,component:d340ccd19ef8e6a0,author:definito non,4555,train,oversize_component_retained_training,true
bibit:record:bibit000221,historical_general,bibit,bibit000221,Chiose all' Inferno,"Alighieri, Jacopo",component:d6dd6a65adc4299e,author:alighieri jacopo,45127,train,deterministic_training_component,false
bibit:record:bibit000222,nineteenth_century_bridge,bibit,bibit000222,Lettera apologetica,"Foscolo, Ugo",component:1d89de2ef91ccc3f,author:foscolo ugo,56589,train,oversize_component_retained_training,true
bibit:record:bibit000224,historical_general,bibit,bibit000224,Dialogo dell'imprese militari e amorose,"Giovio, Paolo",component:ee9fe4c2be9b0f0c,author:giovio paolo,34068,train,deterministic_training_component,false
bibit:record:bibit000226,historical_non_sonnet_poetry,bibit,bibit000226,Poesie,"Giusti, Giuseppe",component:d5aeea291ae06f91,author:giuseppe giusti,95057,train,deterministic_training_component,false
bibit:record:bibit000227,historical_general,bibit,bibit000227,Il Gianluca overo delle Maschere,"Tasso, Torquato",component:bb1291d7280b42e3,author:tasso torquato,4092,train,oversize_component_retained_training,true
bibit:record:bibit000230,nineteenth_century_bridge,bibit,bibit000230,Pisa e le sue adiacenze...,"Grassi, Ranieri",component:181642a4bf18a6a2,author:grassi ranieri,144048,train,deterministic_training_component,false
bibit:record:bibit000231,historical_general,bibit,bibit000231,Relatione di Germania (1638),"Grimani, Giovanni",component:bff2e4e2b0e07ea8,author:giovanni grimani,12338,train,deterministic_training_component,false
bibit:record:bibit000232,historical_general,bibit,bibit000232,Maria Stuarda,"Alfieri, Vittorio",component:5688321110169905,author:alfieri vittorio,21312,train,deterministic_training_component,false
bibit:record:bibit000234,historical_non_sonnet_poetry,bibit,bibit000234,Poesie,"Betti, Giovanni",component:f3239a5d63d9255c,author:betti giovanni,324,train,deterministic_training_component,false
bibit:record:bibit000235,historical_general,bibit,bibit000235,La civil conversazione,"Guazzo, Stefano",component:37a82be6f10b8cdb,author:guazzo stefano,231168,train,deterministic_training_component,false
bibit:record:bibit000236,historical_non_sonnet_poetry,bibit,bibit000236,De la condizione di Venezia,"Guidi, Iacopo d'Albizzotto",component:92978dda0a332c6a,author:albizzotto guidi jacopo,55915,train,deterministic_training_component,false
bibit:record:bibit000237,historical_non_sonnet_poetry,bibit,bibit000237,Rime,"Guidiccioni, Giovanni",component:cc9ca1d2e0f3f7a5,author:giovanni guidiccioni,8500,train,deterministic_training_component,false
bibit:record:bibit000238,historical_non_sonnet_poetry,bibit,bibit000238,Rime,Guittone d'Arezzo,component:a433ae7190b64fda,author:arezzo guittone,41332,train,deterministic_training_component,false
bibit:record:bibit000240,historical_general,bibit,bibit000240,Dialoghi d'Amore,Leone Ebreo,component:99852b4ba8c33cea,author:ebreo leone,206035,train,deterministic_training_component,false
bibit:record:bibit000241,nineteenth_century_bridge,bibit,bibit000241,Discorso dei costumi degli italiani,"Leopardi, Giacomo",component:41790e7272ca97a4,author:giacomo leopardi,15236,train,oversize_component_retained_training,true
bibit:record:bibit000242,historical_non_sonnet_poetry,bibit,bibit000242,Leporeambi,"Leporeo, Ludovico",component:c36aab79fdd534f3,author:leporeo ludovico,11441,train,deterministic_training_component,false
bibit:record:bibit000243,historical_general,bibit,bibit000243,Dialoghi dell'invenzione poetica,"Lionardi, Alessandro",component:9874dee3124c1fa6,author:alessandro lionardi,43903,train,deterministic_training_component,false
bibit:record:bibit000245,historical_general,bibit,bibit000245,Capitoli,"Machiavelli, Niccolò",component:8dfa4fa36c17dd19,author:machiavelli niccolo,7073,train,deterministic_training_component,false
bibit:record:bibit000246,historical_non_sonnet_poetry,bibit,bibit000246,Per S. A. don Pietro Vigilio,"Monti, Vincenzo",component:99fa22a596bc4228,author:monti vincenzo,3460,train,oversize_component_retained_training,true
bibit:record:bibit000247,nineteenth_century_bridge,bibit,bibit000247,Sul Romanticismo. Lettera al marchese Cesare D'Azeglio,"Manzoni, Alessandro",component:5db0232ab70371ec,author:alessandro manzoni,26081,train,oversize_component_retained_training,true
bibit:record:bibit000248,historical_general,bibit,bibit000248,Libro de M. Ludovico Ariosto commissario in Garfagnana dato a' dì 26 de zenaro 1526,"Ariosto, Ludovico",component:8660e90da9b89007,author:ariosto ludovico,8014,train,oversize_component_retained_training,true
bibit:record:bibit000249,historical_general,bibit,bibit000249,Fabula de Cefalo,Niccolò da Correggio,component:1755d857362c1943,author:correggio niccolo,15718,train,deterministic_training_component,false
bibit:record:bibit000251,historical_non_sonnet_poetry,bibit,bibit000251,Stanze in lode di Angela Serena,"Aretino, Pietro",component:fc272270e2da32f8,author:aretino pietro,5859,train,deterministic_training_component,false
bibit:record:bibit000252,historical_general,bibit,bibit000252,Le iscrizioni celebrative della facciata del Duomo,Non definito,component:d340ccd19ef8e6a0,author:definito non,1196,train,oversize_component_retained_training,true
bibit:record:bibit000253,historical_general,bibit,bibit000253,Intermedi,"Tasso, Torquato",component:bb1291d7280b42e3,author:tasso torquato,1680,train,oversize_component_retained_training,true
bibit:record:bibit000254,nineteenth_century_bridge,bibit,bibit000254,La riforma cattolica,"Gioberti, Vincenzo",component:d28f764d96f4b6c4,author:gioberti vincenzo,101271,train,deterministic_training_component,false
bibit:record:bibit000256,historical_non_sonnet_poetry,bibit,bibit000256,Rime eteree,"Tasso, Torquato",component:bb1291d7280b42e3,author:tasso torquato,467,train,oversize_component_retained_training,true
bibit:record:bibit000257,historical_non_sonnet_poetry,bibit,bibit000257,Versi d'amore,"Mantelli di Canobio, Giovanni de",component:975b7aabf95dd082,author:canobio giovanni mantelli,60318,train,deterministic_training_component,false
bibit:record:bibit000259,historical_general,bibit,bibit000259,La rappresentazione della purificazione,Non definito,component:d340ccd19ef8e6a0,author:definito non,6447,train,oversize_component_retained_training,true
bibit:record:bibit000260,historical_non_sonnet_poetry,bibit,bibit000260,Gerusalemme conquistata,"Tasso, Torquato",component:bb1291d7280b42e3,author:tasso torquato,286684,train,oversize_component_retained_training,true
bibit:record:bibit000262,historical_non_sonnet_poetry,bibit,bibit000262,Se stata fosse a ti toa fama rara,"Pellegrini, Giovanni",component:6bebf53bd1877c39,author:giovanni pellegrini,168,train,deterministic_training_component,false
bibit:record:bibit000263,historical_general,bibit,bibit000263,Un memoriale ad Alfonso d'Aragona,Borso e Leonello d'Este,component:cde73cb4d09dda60,author:borso e este leonello,19621,train,deterministic_training_component,false
bibit:record:bibit000264,historical_general,bibit,bibit000264,Christus meus,"Vigri, Caterina",component:31b22f2111271216,author:caterina vigri,138,train,deterministic_training_component,false
bibit:record:bibit000266,historical_non_sonnet_poetry,bibit,bibit000266,Poesie giovanili,"Manzoni, Alessandro",component:5db0232ab70371ec,author:alessandro manzoni,42742,train,oversize_component_retained_training,true
