candidate_id,ebook_id,title,authors,source_kind,stanza_pattern,line_count,character_start,character_end,source_text_sha256,cleaned_text_sha256,first_line,last_line,exact_reference_ids,near_reference_ids,heldout_reference_ids,duplicate_gutenberg_candidate_ids,manual_review_resolution,manual_review_rationale,candidate_decision
pg19428:char35024-35544,19428,Le nostalgie,"Gualdo, Luigi",structural_14_line,4-4-3-3,14,35024,35544,490aa7392c17e2e72aaf3a0813e06fa8d6e200b27d215db294976536ad6cdf02,5fd1a7d35c08ffeec32ef33e19cb588547405a5a5a38d6620613f1a2f4690e0d,E nella ferrea età medioevale,Con la corazza da uno stral trafitta.,,,,,accept_structurally_verified_standard_sonnet,Bounded fourteen-line Italian poem has a coherent sonnet octave-and-sestet or quatrain-and-tercet rhyme structure.,eligible_standard_sonnet_pending_processed_build
pg19428:char35552-36066,19428,Le nostalgie,"Gualdo, Luigi",structural_14_line,4-4-3-3,14,35552,36066,2c69646d9fb054850f9e6b6a9d188f3b54b72ec01e422e0b8b851a73b52e4fd2,618692a9c9a33ccf2f43c26016ac47663407326b2f28617365e98338017dcfb6,"Poi divenne l'amor falso, elegante,",Col core pronto ai capricciosi eventi.,,,,,accept_structurally_verified_standard_sonnet,Bounded fourteen-line Italian poem has a coherent sonnet octave-and-sestet or quatrain-and-tercet rhyme structure.,eligible_standard_sonnet_pending_processed_build
pg19428:char36076-36611,19428,Le nostalgie,"Gualdo, Luigi",structural_14_line,4-4-3-3,14,36076,36611,b6addef365d760158a3a5681fb2e47ac199271a83441c4c4c2bbcefcea014f5a,713d8885815029b46fbb844abce9f75c856631cd8dcafac21a7893a43d7144be,Nella vita moderna comprendiamo,E sogniam d'Abelardo e d'Eloisa.,,,,,accept_structurally_verified_standard_sonnet,Bounded fourteen-line Italian poem has a coherent sonnet octave-and-sestet or quatrain-and-tercet rhyme structure.,eligible_standard_sonnet_pending_processed_build
pg19428:char60153-60687,19428,Le nostalgie,"Gualdo, Luigi",explicit_sonetti_section,4-4-3-3,14,60153,60687,5850cbf572affad6b1462511720db29d32e88fe147d97bae9d3a7eb0cea459d7,faaa0370dfe6e67a9ce32f5fef5b3ae241a68b31a1b8bd89ead6737326393145,"Il palazzo è di marmo, e le fontane",E con l'edera sale pei balconi.,,,,,,,eligible_standard_sonnet_pending_processed_build
pg19428:char60721-61253,19428,Le nostalgie,"Gualdo, Luigi",explicit_sonetti_section,4-4-3-3,14,60721,61253,5e311f24e695532aa108f7648e5e45f2a746dbd15d0aee8fa83d5949afb40e38,1d645b853904d2ce94bd7477f0c857b5d9beca0684444c4d5640f98aed55143a,Credete che la forma passaggiera,Ed in quel dì perdoneremo al fato.,,,,,,,eligible_standard_sonnet_pending_processed_build
pg19428:char61275-61790,19428,Le nostalgie,"Gualdo, Luigi",explicit_sonetti_section,4-4-3-3,14,61275,61790,b46762ad07509244368654352432431b76f98fbcd29413790ac00c22345feb51,98f1fb66834a61f5b950f5cf6789d99e58bbfe1e1fdcf7a0de89f61d6e395e17,"La testa, il busto suo da imperatrice",L'irrequieto spirto che non posa.,,,,,,,eligible_standard_sonnet_pending_processed_build
pg19428:char61813-62370,19428,Le nostalgie,"Gualdo, Luigi",explicit_sonetti_section,4-4-3-3,14,61813,62370,cb217c4d7ba4d6fc32c40e6f8441e6703578d58ded79080e14a8aa05e622e64b,3ea96af070f0f451d1975cdcce108a8d31ae85af2b8da293d1dac361b8c81f88,"Ella ha i capelli biondi e gli occhi neri,","Bionda con l'occhio ner, cupa e serena.",,,,,,,eligible_standard_sonnet_pending_processed_build
pg19428:char62392-62903,19428,Le nostalgie,"Gualdo, Luigi",explicit_sonetti_section,4-4-3-3,14,62392,62903,49ede472f67d3431e30130f520e6bdc5b98bb0f9e9b39f144abec05984dbf7b8,c1d2bf5ee594b3f8cca6106f37a8f532acb44bb2b54439b3d5d51d8bdc2f5d8c,Col nero e lungo sguardo e con l'arcana,Spicca il profilo della bruna testa.,,,,,,,eligible_standard_sonnet_pending_processed_build
pg19428:char62914-63462,19428,Le nostalgie,"Gualdo, Luigi",explicit_sonetti_section,4-4-3-3,14,62914,63462,4faccc9f60052dbdbfa7d2c7e386155ce6f3e78848324c9ebb39507219d980a4,71c08d43b13fba33c4a10a8e4991592f9f6579434c9cdc28751840cf2b39c9b9,"È un castello feudale in miniatura,",Gioiel di pietra legato in argento.,,,,,,,eligible_standard_sonnet_pending_processed_build
pg19886:char447103-447462,19886,Fiore di leggende: Cantari antichi I - cantari leggendari,,structural_14_line,8-6,14,447103,447462,440dfee7da9a7ffa58e0fb3a55d8ada5bfcfd0cb983f91623fb79e6e29c4cb62,ca67a351b1d8f44ecf438d4b66342a5048d911410e6eca4aefe4749bd7149803,"XXXI, 1 E duca alor dal parlamento",8 E pensando nel gran chazo ch'era,,,,,exclude_not_sonnet,"Detector window is cantare text or critical apparatus cut at arbitrary boundaries, not a bounded sonnet.",exclude_manual_not_sonnet
pg19886:char483602-483928,19886,Fiore di leggende: Cantari antichi I - cantari leggendari,,structural_14_line,8-6,14,483602,483928,6d3de4a9c2fd80c82c8801156836c54221a448dd7066579cf7853f3745bad989,4d676de4186a43b6c93ed29e75f1d50b143fd0d1dffad7ce72fd1868895410a4,"XXXIII, 1 M i' prendo",7 U sulle carni un ferro,,,,,exclude_not_sonnet,"Detector window is cantare text or critical apparatus cut at arbitrary boundaries, not a bounded sonnet.",exclude_manual_not_sonnet
pg19886:char491043-491359,19886,Fiore di leggende: Cantari antichi I - cantari leggendari,,structural_14_line,8-6,14,491043,491359,0d2b8428d9cd3176ef8adfb1f75754a397c290472ae2cd0818416ee7001b18c2,5171d7e186e48a5f223d780ad62eb78270d7a378dbc2551cb88661e1e219c0ec,"XXXVI, 3 M presto",8 U piú che lle,,,,,exclude_not_sonnet,"Detector window is cantare text or critical apparatus cut at arbitrary boundaries, not a bounded sonnet.",exclude_manual_not_sonnet
pg19886:char491685-491965,19886,Fiore di leggende: Cantari antichi I - cantari leggendari,,structural_14_line,8-6,14,491685,491965,06e139eff91d88479b87a6c7620f8c33e30dca207551c270ffbbf7c4e88ee762,29076802c302147c59e0a95d2efb4502047aecade2637149147628c5e652171e,"XL, 1 EU e poi",8 M per tutto e ogni verso,,,,,exclude_not_sonnet,"Detector window is cantare text or critical apparatus cut at arbitrary boundaries, not a bounded sonnet.",exclude_manual_not_sonnet
pg19886:char495703-496100,19886,Fiore di leggende: Cantari antichi I - cantari leggendari,,structural_14_line,8-6,14,495703,496100,86e8c24e386d716dbd51fccbc19c3510aa4f2642c333b6fb6b715eedb8687df9,75bcf3b9be6bcfc598d9125a8dc1107336925782ba54287d444a1f1fbc5a8595,"XIV, 2 M ingniuna;",Non pianger piú che sarò tua sorella,,,,,exclude_not_sonnet,"Detector window is cantare text or critical apparatus cut at arbitrary boundaries, not a bounded sonnet.",exclude_manual_not_sonnet
pg19886:char501554-501932,19886,Fiore di leggende: Cantari antichi I - cantari leggendari,,structural_14_line,8-6,14,501554,501932,b61cf53afadcbedb5d97a34474a2f9d1d3f9826068d52f890876634d064ac03d,a1fc02dbc575328ef4cc6dc6608315c0da9517d58daeed9788b884d80334a597,"XLIV, 1 K E[d]",8 E simile ciento centinaia,,,,,exclude_not_sonnet,"Detector window is cantare text or critical apparatus cut at arbitrary boundaries, not a bounded sonnet.",exclude_manual_not_sonnet
pg19886:char505427-505775,19886,Fiore di leggende: Cantari antichi I - cantari leggendari,,structural_14_line,8-6,14,505427,505775,4afed3fac990173848c7e0726374aee73062160ece3b4056820de0a415891474,41e96e215005514b7a725af79e4e941a38c98fc8830461729f446494080e61e4,"XVI, 2 M senza piú dire",6 E chieggio a vostra,,,,,exclude_not_sonnet,"Detector window is cantare text or critical apparatus cut at arbitrary boundaries, not a bounded sonnet.",exclude_manual_not_sonnet
pg19886:char514225-514934,19886,Fiore di leggende: Cantari antichi I - cantari leggendari,,structural_14_line,8-6,14,514225,514934,1b307f5fff0ae9f2cd1ec784f04c89e57e603a796651dc5e3d6ca9911e339cb2,934ecd9aee8f264b42d336297058df3a886024cb0cf0a06c0dda35ccec91056a,Quivi aveva giente de molti paesi,nuovo periodo logico.,,,,,exclude_not_sonnet,"Detector window is cantare text or critical apparatus cut at arbitrary boundaries, not a bounded sonnet.",exclude_manual_not_sonnet
pg22502:char467392-467991,22502,Economisti del cinque e seicento,"Montanari, Geminiano;Scaruffi, Gasparo;Serra, Antonio, active 1613",explicit_sonetto_heading,14,14,467392,467991,4e800c829931d6c32c0bf0389004a13680a0bbf6f264df5c8d00281888a5beca,6d49feefd5aa291ef9f63d4be39ca390b92861d5fa6441e090daf1f865760ed7,"Quasi fiamma che SERRA angusto luoco,",come in un tempo dilettando giovi.,,,,,,,eligible_standard_sonnet_pending_processed_build
pg25312:char110633-111263,25312,Nabuco,"Fontana, Ferdinando",structural_14_line,14,14,110633,111263,49ddc5053ca55f257351980a467f9da001185f166b9d182d049f88539570547b,81697017fd1041d67cd230dc6979341f06bf767eb0836b9376b4102bb26b7ed9,Ah.... La ricordo!,Ed io.... la testa gli spaccai!...,,,,,exclude_not_sonnet,"Fourteen-line detector window is continuous dramatic dialogue, not a bounded sonnet.",exclude_manual_not_sonnet
pg27825:char3724-4279,27825,Isaotta Guttadàuro ed altre poesie,"D'Annunzio, Gabriele",explicit_sonetto_heading,4-4-3-3,14,3724,4279,63edc18f0d49f3521874d34f0bbe2f8709cc0e54d478836b1c33b96cae138234,b2dbcf84e2203dab86bff29da499f4af97e2c6c359a3d9ac617900d1b76927c6,"PALAGIO D'ORO, nobile magione",quando Isaotta Guttadàuro sale.,,,,,,,eligible_standard_sonnet_pending_processed_build
pg27825:char15093-15605,27825,Isaotta Guttadàuro ed altre poesie,"D'Annunzio, Gabriele",structural_14_line,14,14,15093,15605,e7c591e6c4355a9195053300aa3336be96cea18ee8ed0486d5bc6a5421e8e324,5dff382b33a0b65aaa4b4c67ab8c5826ee1e2a82c0a0783b593a1236e81455aa,"Ella, dritta in arcioni, agile e franca,",hannomi i Sogni?--E stetti dubitando.,,,,,exclude_not_sonnet,Window belongs to the explicitly labeled ballata sequence and is not a bounded sonnet.,exclude_manual_not_sonnet
pg27825:char15772-16262,27825,Isaotta Guttadàuro ed altre poesie,"D'Annunzio, Gabriele",structural_14_line,14,14,15772,16262,75b231086832d0c82eefde0740fa796b456150876e55841b9d236fb9812878ab,18c94fd57c8baa3ae533cc5f0154c0efc4af2c87142c6b61efe4ccab8ebcefb0,Su' freschi venti odore di viole,in su' poggi di Fiesole vagando.,,,,,exclude_not_sonnet,Window belongs to the explicitly labeled ballata sequence and is not a bounded sonnet.,exclude_manual_not_sonnet
pg27825:char16438-16951,27825,Isaotta Guttadàuro ed altre poesie,"D'Annunzio, Gabriele",structural_14_line,14,14,16438,16951,26aa78c3b00b4286de8446f916da23218021ec44547f3a1325763b2353776269,f73d21c91768698509af14ce220f470d84c23747e33ba3abc15d58fefaf79baa,"Balzai a terra; ed ella, anche d'un salto,","scuoter li arcioni, forte respirando.",,,,,exclude_not_sonnet,Window belongs to the explicitly labeled ballata sequence and is not a bounded sonnet.,exclude_manual_not_sonnet
pg27825:char17132-17656,27825,Isaotta Guttadàuro ed altre poesie,"D'Annunzio, Gabriele",structural_14_line,14,14,17132,17656,a2fd199d0553c0ea73c8ef6c1838f84208955f4dd55ae2f6cdd332bfcbea47e1,174f4c742b33f5d470921d379b29ee40609cb6e8da4d7a930f9434c570b39ff1,"Oh mani belle, oh mani bianche e pure","tra le viole, ne 'l chiarore blando!",,,,,exclude_not_sonnet,Window belongs to the explicitly labeled ballata sequence and is not a bounded sonnet.,exclude_manual_not_sonnet
pg27825:char17822-18348,27825,Isaotta Guttadàuro ed altre poesie,"D'Annunzio, Gabriele",structural_14_line,14,14,17822,18348,fc5e7e60d39d6c6e7c6706924be66941d32c79a0f3159ae4c3bb2b9a457cec68,170625c463eb56ba4aa0fc88db2784c10e1877d712f1fa2dd50512ebe7d28776,"Ora la selva, innanzi a li occhi nostri,","sogna colei ne l'animo, aspettando?--",,,,,exclude_not_sonnet,Window belongs to the explicitly labeled ballata sequence and is not a bounded sonnet.,exclude_manual_not_sonnet
pg27825:char18532-19051,27825,Isaotta Guttadàuro ed altre poesie,"D'Annunzio, Gabriele",structural_14_line,14,14,18532,19051,188a31d8bc38e1a7ee3c100513579ff3fcff91b1f54d650c0c731c34652eeb0d,78391ef9bd0129a9b3fce0c2e537a8bfb487d85e8f79ab6418b938eaf579937a,"Ei parlò di tesori e di castella,","ampie, come in un gorgo, profondando.--",,,,,exclude_not_sonnet,Window belongs to the explicitly labeled ballata sequence and is not a bounded sonnet.,exclude_manual_not_sonnet
pg27825:char19213-19711,27825,Isaotta Guttadàuro ed altre poesie,"D'Annunzio, Gabriele",structural_14_line,14,14,19213,19711,807d909bdbba56fcacdb83cf43d74ddf79fec3fe8cb29924fdc748ed8fecc72a,fe95120d6974bae91387f3945006c9a3d888ed3e0506020e8201fb4e514aa650,il senso mi cingean di tal malía,il qual re meriggiava poetando.,,,,,exclude_not_sonnet,Window belongs to the explicitly labeled ballata sequence and is not a bounded sonnet.,exclude_manual_not_sonnet
pg27825:char19893-20405,27825,Isaotta Guttadàuro ed altre poesie,"D'Annunzio, Gabriele",structural_14_line,14,14,19893,20405,c8c4c4494dc760712cba513fd90c97c5d5482af9f130d530632900e53e792e03,b8aaa8352f287ca0edc1b222f898ed64794e96afd482a76a0106f2121495d4a0,Rendean per l'aria in torno una fragranza,che vincevano il dì riscintillando.,,,,,exclude_not_sonnet,Window belongs to the explicitly labeled ballata sequence and is not a bounded sonnet.,exclude_manual_not_sonnet
pg27825:char20594-21138,27825,Isaotta Guttadàuro ed altre poesie,"D'Annunzio, Gabriele",structural_14_line,14,14,20594,21138,5a89b83344cb7e91d0b9894b37954083efa0a68e207dbad5f3e1870524cbb80d,724f125f8e8c7407e1d8ba11596f41d35cfe33e3bf61adc6c9f28007fba00c12,«Sorgi dunque da l'ombra e t'incammina,"«il fin tesoro, là dov'io ti mando.»",,,,,exclude_not_sonnet,Window belongs to the explicitly labeled ballata sequence and is not a bounded sonnet.,exclude_manual_not_sonnet
pg27825:char21301-21822,27825,Isaotta Guttadàuro ed altre poesie,"D'Annunzio, Gabriele",structural_14_line,14,14,21301,21822,825cad5bdc748c9bf93784b6775d22cb981bf40a1fd3d996e8f42923a5fbfac4,c86141ab230e4d5be6373ce9514996b83a0f2aa675289b46ac3fbcdd9c78e24b,Vide lo stelo e vide anche l'anello;,"che a 'l sol ridea, sì dolce palpitando.--",,,,,exclude_not_sonnet,Window belongs to the explicitly labeled ballata sequence and is not a bounded sonnet.,exclude_manual_not_sonnet
pg27825:char21981-22500,27825,Isaotta Guttadàuro ed altre poesie,"D'Annunzio, Gabriele",structural_14_line,14,14,21981,22500,25cb14668171a736a546865b93dea1e25b45afa7e23fb240b3f029f75d52fc99,05c7dda69f17d58c4abd8a20ce4fbe9b1ac5e65c17d16ffe2daccb4ec42f1a29,"Com'ella tacque, il fremito de 'l suono","Onde spronammo, innanzi trapassando.",,,,,exclude_not_sonnet,Window belongs to the explicitly labeled ballata sequence and is not a bounded sonnet.,exclude_manual_not_sonnet
pg27825:char22655-23165,27825,Isaotta Guttadàuro ed altre poesie,"D'Annunzio, Gabriele",structural_14_line,14,14,22655,23165,b9f2a514717728eb58ae3803d3289bc27aeb834e20cb2623c84e0b8cccbc5e73,e24b2780e3027898e2ba786812c7c6ea6eb9e64dc68951ca67866a91eef89eb1,Non mai dolce suonò bistonia lira,"desìo di bere...--O fonte, io t'inghirlando!",,,,,exclude_not_sonnet,Window belongs to the explicitly labeled ballata sequence and is not a bounded sonnet.,exclude_manual_not_sonnet
pg27825:char23331-23861,27825,Isaotta Guttadàuro ed altre poesie,"D'Annunzio, Gabriele",structural_14_line,14,14,23331,23861,3ccd020e287ae80a0ab25b0feb2dbfcc080d7f368d9aae02dac09c2c4dc48110,f46e03dbaa05237f14a63e503781e1a04d986a1c116e158f5e0f64822121d3bd,Scendemmo il piano margine; e commise,"Bevemmo e ci baciammo, ivi indugiando.",,,,,exclude_not_sonnet,Window belongs to the explicitly labeled ballata sequence and is not a bounded sonnet.,exclude_manual_not_sonnet
pg27825:char24035-24530,27825,Isaotta Guttadàuro ed altre poesie,"D'Annunzio, Gabriele",structural_14_line,14,14,24035,24530,d9c1f5ef56f1ce4e752b8d7e94cdd76b9e36a626d5d04cb1a29d691582b40978,b6495808256b922025a170a3719ef6f41efeee68e5366c6388c0a501895f5cec,Non so. Ma come uscimmo da la chiostra,"vita più forte, che s'aprì raggiando.",,,,,exclude_not_sonnet,Window belongs to the explicitly labeled ballata sequence and is not a bounded sonnet.,exclude_manual_not_sonnet
pg27825:char30343-30908,27825,Isaotta Guttadàuro ed altre poesie,"D'Annunzio, Gabriele",explicit_sonetti_section,4-4-3-3,14,30343,30908,a2ecdf8df2853252ecc89bad6f7874dd74189d31913c668bc87cccb63dabd82f,556916185344f2acf091657fe03769e78dc654de273a725f61423b9117a60689,Lino ai boschi de l'isola di Creta,poi ch'io suono il fatal corno d'Artù.,,,,,,,eligible_standard_sonnet_pending_processed_build
pg27825:char30921-31458,27825,Isaotta Guttadàuro ed altre poesie,"D'Annunzio, Gabriele",explicit_sonetti_section,4-4-3-3,14,30921,31458,d4229ac0a73d48541a02182fd79ad0b142c63450ef743616f9a8dab7ed14b7ab,9e03707c26f378795b1d6a18a963d0d8954598447f86f71e35c630b9830b8019,"Dorme a notte il palagio d'Elïana,",E il bosco è pieno d'implorazïoni.,,,,,,,eligible_standard_sonnet_pending_processed_build
pg27825:char31472-32055,27825,Isaotta Guttadàuro ed altre poesie,"D'Annunzio, Gabriele",explicit_sonetti_section,4-4-3-3,14,31472,32055,36ea65ccdaf701bac29f4b4c2e3425826854c8c657c63dcc27f1e8cc17126349,552ae3e4450ea95638c479790b62b35b9c0fb53a211c554057f2cc3064a4b87f,"Mirinda e il fido, ne l'occulta stanza,",si mescono a le sue lente parole.,,,,,,,eligible_standard_sonnet_pending_processed_build
pg27825:char32070-32656,27825,Isaotta Guttadàuro ed altre poesie,"D'Annunzio, Gabriele",explicit_sonetti_section,4-4-3-3,14,32070,32656,2411e8e7d97b5acce47cdd4b2f564c821dca86223f8c774111c79af613c8914b,75541a198ac50a98813d1befa1986c06c0266efb316d9f154cebef68a4171067,"Guarda, assisa, la vaga Melusina,",poi che a 'l cuor giunge il freddo de 'l serpente.,,,,,,,eligible_standard_sonnet_pending_processed_build
pg27825:char32671-33234,27825,Isaotta Guttadàuro ed altre poesie,"D'Annunzio, Gabriele",explicit_sonetti_section,4-4-3-3,14,32671,33234,b5dd590edf42eec1033c55de3e02e53d00dc22e06d82aabed4597d345682252e,4ad952cecccbe8ed38d9572e575aa03e3e072a81901edcf602da504135262ac2,"Dorme Grasinda in mezzo a' suoi tesori,",e su tal corda l'anima sospira.,,,,,,,eligible_standard_sonnet_pending_processed_build
pg27825:char33248-33795,27825,Isaotta Guttadàuro ed altre poesie,"D'Annunzio, Gabriele",explicit_sonetti_section,4-4-3-3,14,33248,33795,e8af7bc5eda00f85b650ba52dbd229b9de5fcdc2aa38dad6582a6f0924048a4f,750d9d3a0cffefa5970be52d53e7e69eb53cb271a80caf50a5229295ed698727,"Or tremule, su i mari e su le arene,",la città da le mille scale d'oro.,,,,,,,eligible_standard_sonnet_pending_processed_build
pg27825:char33808-34374,27825,Isaotta Guttadàuro ed altre poesie,"D'Annunzio, Gabriele",explicit_sonetti_section,4-4-3-3,14,33808,34374,65fa316157973b76c102f03982752d53e88d18ec5613175025ad1007572448f5,cc4fae4130f17e94cb9fc750fc84dfc3517a7090abf736bc0ca15998ceb85066,Orïana tenea l'incantamento.,gesto egli prese ad Orïana il cuore.,,,,,,,eligible_standard_sonnet_pending_processed_build
pg27825:char34396-34987,27825,Isaotta Guttadàuro ed altre poesie,"D'Annunzio, Gabriele",explicit_sonetti_section,4-4-3-3,14,34396,34987,7fc22534b2042cf77a9be32ea13cdf0ed8f01c3e4c46177e53fc7574444bb745,17b4f8560a637573f14971a78d49409600dc4b55db6e4ec7db341c97802bca23,Quando Amadigi con l'eterna amante,Ridea Lurchetto in sua faccia vermiglia.,,,,,,,eligible_standard_sonnet_pending_processed_build
