ebook_id,title,authors,author_birth_years,author_death_years,languages,subjects,bookshelves,download_count,copyright,media_type,landing_page_url,plain_text_url,preliminary_role,period_bucket,inventory_status,genre_evidence,period_evidence,language_variety_evidence,translation_evidence,existing_project_source_ids,possible_existing_work_matches,intra_gutenberg_duplicate_ids,notes
69247,"Storia degli Italiani, vol. 07 (di 15)","Cantù, Cesare",1804,1895,it,Italy -- History,Category: History - European;Category: History - Medieval/Middle Ages,850,False,Text,https://www.gutenberg.org/ebooks/69247,https://www.gutenberg.org/ebooks/69247.txt.utf-8,nineteenth_century_bridge_candidate,nineteenth_century_bridge,audit_then_deduplicate,,latest catalog author death year=1895,,,,,,Metadata-only role; full-text and edition audit required before activation.
79029,"Kenilworth, vol. 1/4","Scott, Walter",1771,1832,it,"Dudley, Amy Robsart, Lady, 1532?-1560 -- Fiction;Great Britain -- History -- Elizabeth, 1558-1603 -- Fiction;Historical fiction;Kenilworth Castle (Kenilworth, England) -- Fiction;Leicester, Robert Dudley, Earl of, 1532?-1588 -- Fiction",,843,False,Text,https://www.gutenberg.org/ebooks/79029,https://www.gutenberg.org/ebooks/79029.txt.utf-8,nineteenth_century_bridge_candidate,nineteenth_century_bridge,audit_then_deduplicate,,latest catalog author death year=1832,,,,,,Metadata-only role; full-text and edition audit required before activation.
56857,Carlo Porta e la sua Milano,"Barbiera, Raffaello",1851,1934,it,"Milan (Italy) -- History;Porta, Carlo Antonio Melchiore Filippo, 1775-1821",Category: Biographies;Category: History - European;IT Biografie,779,False,Text,https://www.gutenberg.org/ebooks/56857,https://www.gutenberg.org/ebooks/56857.txt.utf-8,date_and_role_review,author_died_after_1900_review,review_work_publication_date,,latest catalog author death year=1934,,,,,,Metadata-only role; full-text and edition audit required before activation.
37720,"La vita in Palermo cento e più anni fa, Volume 2","Pitrè, Giuseppe",1841,1916,it,Palermo (Italy) -- Social life and customs;Sicily (Italy) -- Social life and customs,Category: History - European;Category: History - Modern (1750+);Category: History - Religious;IT Storia,708,False,Text,https://www.gutenberg.org/ebooks/37720,https://www.gutenberg.org/ebooks/37720.txt.utf-8,date_and_role_review,author_died_after_1900_review,review_work_publication_date,,latest catalog author death year=1916,,,,,,Metadata-only role; full-text and edition audit required before activation.
79031,"Kenilworth, vol. 3/4","Scott, Walter",1771,1832,it,"Dudley, Amy Robsart, Lady, 1532?-1560 -- Fiction;Great Britain -- History -- Elizabeth, 1558-1603 -- Fiction;Historical fiction;Kenilworth Castle (Kenilworth, England) -- Fiction;Leicester, Robert Dudley, Earl of, 1532?-1588 -- Fiction",,705,False,Text,https://www.gutenberg.org/ebooks/79031,https://www.gutenberg.org/ebooks/79031.txt.utf-8,nineteenth_century_bridge_candidate,nineteenth_century_bridge,audit_then_deduplicate,,latest catalog author death year=1832,,,,,,Metadata-only role; full-text and edition audit required before activation.
79030,"Kenilworth, vol. 2/4","Scott, Walter",1771,1832,it,"Dudley, Amy Robsart, Lady, 1532?-1560 -- Fiction;Great Britain -- History -- Elizabeth, 1558-1603 -- Fiction;Historical fiction;Kenilworth Castle (Kenilworth, England) -- Fiction;Leicester, Robert Dudley, Earl of, 1532?-1588 -- Fiction",,703,False,Text,https://www.gutenberg.org/ebooks/79030,https://www.gutenberg.org/ebooks/79030.txt.utf-8,nineteenth_century_bridge_candidate,nineteenth_century_bridge,audit_then_deduplicate,,latest catalog author death year=1832,,,,,,Metadata-only role; full-text and edition audit required before activation.
36326,"Sciogli la treccia, Maria Maddalena; romanzo","Verona, Guido da",1881,1939,it,Italian fiction,Category: Novels;IT Romanzi,702,False,Text,https://www.gutenberg.org/ebooks/36326,https://www.gutenberg.org/ebooks/36326.txt.utf-8,date_and_role_review,author_died_after_1900_review,review_work_publication_date,,latest catalog author death year=1939,,,,,,Metadata-only role; full-text and edition audit required before activation.
1009,La Divina Commedia di Dante: Inferno,Dante Alighieri,1265,1321,it,"Epic poetry, Italian;Hell -- Poetry;Italian poetry -- To 1400",Category: Classics of Literature;Category: Poetry;IT Poesia,699,False,Text,https://www.gutenberg.org/ebooks/1009,https://www.gutenberg.org/ebooks/1009.txt.utf-8,historical_non_sonnet_poetry_candidate,origins_through_1800,audit_then_deduplicate,Epic poetry,latest catalog author death year=1321,,,,,,Metadata-only role; full-text and edition audit required before activation.
24072,First Italian Readings,Various,,,it,Italian language -- Readers,Category: Language & Communication;Category: Teaching & Education;Children's Instructional Books;IT Linguistica,675,False,Text,https://www.gutenberg.org/ebooks/24072,https://www.gutenberg.org/ebooks/24072.txt.utf-8,date_and_role_review,unknown,review_missing_period_evidence,,one or more authors have no death year,,,,,,Metadata-only role; full-text and edition audit required before activation.
79032,"Kenilworth, vol. 4/4","Scott, Walter",1771,1832,it,"Dudley, Amy Robsart, Lady, 1532?-1560 -- Fiction;Great Britain -- History -- Elizabeth, 1558-1603 -- Fiction;Historical fiction;Kenilworth Castle (Kenilworth, England) -- Fiction;Leicester, Robert Dudley, Earl of, 1532?-1588 -- Fiction",,671,False,Text,https://www.gutenberg.org/ebooks/79032,https://www.gutenberg.org/ebooks/79032.txt.utf-8,nineteenth_century_bridge_candidate,nineteenth_century_bridge,audit_then_deduplicate,,latest catalog author death year=1832,,,,,,Metadata-only role; full-text and edition audit required before activation.
47786,Una Donna,"Aleramo, Sibilla",1876,1960,it,Italy -- Fiction,Category: Gender & Sexuality Studies;Category: Novels;IT Romanzi,661,False,Text,https://www.gutenberg.org/ebooks/47786,https://www.gutenberg.org/ebooks/47786.txt.utf-8,date_and_role_review,author_died_after_1900_review,review_work_publication_date,,latest catalog author death year=1960,,,,,,Metadata-only role; full-text and edition audit required before activation.
49337,"Storia degli Italiani, vol. 01 (di 15)","Cantù, Cesare",1804,1895,it,Italy -- History,Category: History - European;IT Storia,654,False,Text,https://www.gutenberg.org/ebooks/49337,https://www.gutenberg.org/ebooks/49337.txt.utf-8,nineteenth_century_bridge_candidate,nineteenth_century_bridge,audit_then_deduplicate,,latest catalog author death year=1895,,,,,,Metadata-only role; full-text and edition audit required before activation.
59047,La scienza in cucina e l'arte di mangiar bene: Manuale pratico per le famiglie,"Artusi, Pellegrino",1820,1911,it,"Cooking, Italian",Category: Cooking & Drinking;IT Cucina,646,False,Text,https://www.gutenberg.org/ebooks/59047,https://www.gutenberg.org/ebooks/59047.txt.utf-8,date_and_role_review,author_died_after_1900_review,already_registered_project_gutenberg_source,,latest catalog author death year=1911,,,broader:pg_artusi_scienza_cucina_59047,,,Metadata-only role; full-text and edition audit required before activation.
79157,"Delle guerre del Peloponneso, libri VIII, vol. 1/2",Thucydides,-460,-395,it,"Greece -- History -- Peloponnesian War, 431-404 B.C.",,639,False,Text,https://www.gutenberg.org/ebooks/79157,https://www.gutenberg.org/ebooks/79157.txt.utf-8,historical_general_candidate,origins_through_1800,audit_then_deduplicate,,latest catalog author death year=-395,,,,,,Metadata-only role; full-text and edition audit required before activation.
37719,"La vita in Palermo cento e più anni fa, Volume 1","Pitrè, Giuseppe",1841,1916,it,Palermo (Italy) -- Social life and customs;Sicily (Italy) -- Social life and customs,Category: History - European;Category: History - Modern (1750+);Category: History - Other;IT Storia,630,False,Text,https://www.gutenberg.org/ebooks/37719,https://www.gutenberg.org/ebooks/37719.txt.utf-8,date_and_role_review,author_died_after_1900_review,review_work_publication_date,,latest catalog author death year=1916,,,,,,Metadata-only role; full-text and edition audit required before activation.
77906,Pagine di storia letteraria,"Carducci, Giosuè",1835,1907,it,Italian literature -- History and criticism;Literature -- History and criticism,,621,False,Text,https://www.gutenberg.org/ebooks/77906,https://www.gutenberg.org/ebooks/77906.txt.utf-8,date_and_role_review,author_died_after_1900_review,review_work_publication_date,,latest catalog author death year=1907,,,,,,Metadata-only role; full-text and edition audit required before activation.
999,Divina Commedia di Dante: Paradiso,Dante Alighieri,1265,1321,it,"Epic poetry, Italian;Italian poetry -- To 1400",Category: Classics of Literature;Category: Poetry;IT Poesia,618,False,Text,https://www.gutenberg.org/ebooks/999,https://www.gutenberg.org/ebooks/999.txt.utf-8,historical_non_sonnet_poetry_candidate,origins_through_1800,audit_then_deduplicate,Epic poetry,latest catalog author death year=1321,,,,,,Metadata-only role; full-text and edition audit required before activation.
71554,"Storia degli Italiani, vol. 13 (di 15)","Cantù, Cesare",1804,1895,it,Italy -- History,Category: History - European;Category: History - Modern (1750+);Category: History - Other,616,False,Text,https://www.gutenberg.org/ebooks/71554,https://www.gutenberg.org/ebooks/71554.txt.utf-8,nineteenth_century_bridge_candidate,nineteenth_century_bridge,audit_then_deduplicate,,latest catalog author death year=1895,,,,,,Metadata-only role; full-text and edition audit required before activation.
71115,"Storia degli Italiani, vol. 11 (di 15)","Cantù, Cesare",1804,1895,it,Italy -- History,Category: History - Early Modern (c. 1450-1750);Category: History - European;Category: History - Religious,613,False,Text,https://www.gutenberg.org/ebooks/71115,https://www.gutenberg.org/ebooks/71115.txt.utf-8,nineteenth_century_bridge_candidate,nineteenth_century_bridge,audit_then_deduplicate,,latest catalog author death year=1895,,,,,,Metadata-only role; full-text and edition audit required before activation.
59655,La Principessa Belgiojoso: Da memorie mondane inedite o rare e da archivii segreti di Stato,"Barbiera, Raffaello",1851,1934,it,"Belgioioso, Cristina, 1808-1871",Category: Biographies;Category: History - European;Category: History - Modern (1750+);Category: History - Royalty;IT Biografie,604,False,Text,https://www.gutenberg.org/ebooks/59655,https://www.gutenberg.org/ebooks/59655.txt.utf-8,date_and_role_review,author_died_after_1900_review,review_work_publication_date,,latest catalog author death year=1934,,,,,,Metadata-only role; full-text and edition audit required before activation.
998,Divina Commedia di Dante: Purgatorio,Dante Alighieri,1265,1321,it,"Epic poetry, Italian;Italian poetry -- To 1400",Category: Classics of Literature;Category: Poetry;IT Poesia,600,False,Text,https://www.gutenberg.org/ebooks/998,https://www.gutenberg.org/ebooks/998.txt.utf-8,historical_non_sonnet_poetry_candidate,origins_through_1800,audit_then_deduplicate,Epic poetry,latest catalog author death year=1321,,,,,,Metadata-only role; full-text and edition audit required before activation.
62400,La Carrozza di tutti,"De Amicis, Edmondo",1846,1908,it,Italian fiction -- 19th century,Category: Novels;IT Racconti,596,False,Text,https://www.gutenberg.org/ebooks/62400,https://www.gutenberg.org/ebooks/62400.txt.utf-8,date_and_role_review,author_died_after_1900_review,review_work_publication_date,,latest catalog author death year=1908,,,,,,Metadata-only role; full-text and edition audit required before activation.
17440,"Amadis of Gaul, an opera: As it is perform'd at the King's Theatre in the Hay-market","Haym, Nicola Francesco",1678,1729,en;it,Operas -- Librettos,"Category: Mythology, Legends & Folklore;Category: Plays/Films/Dramas;Category: Romance;IT Teatro in versi;Opera",594,False,Text,https://www.gutenberg.org/ebooks/17440,https://www.gutenberg.org/ebooks/17440.txt.utf-8,historical_non_sonnet_poetry_candidate,origins_through_1800,audit_then_deduplicate,versi,latest catalog author death year=1729,,,,,,Metadata-only role; full-text and edition audit required before activation.
59298,"L'uomo delinquente: in rapporto all'antropologia, alla giurisprudenza ed alla psichiatria (Cause e rimedi)","Lombroso, Cesare",1835,1909,it,Criminal anthropology;Criminals,Category: Archaeology & Anthropology;Category: Law & Criminology;Category: Psychiatry/Psychology;IT Psicologia e Sociologia,589,False,Text,https://www.gutenberg.org/ebooks/59298,https://www.gutenberg.org/ebooks/59298.txt.utf-8,date_and_role_review,author_died_after_1900_review,review_work_publication_date,,latest catalog author death year=1909,,,,,,Metadata-only role; full-text and edition audit required before activation.
28371,Le avventure d'Alice nel paese delle meraviglie,"Carroll, Lewis",1832,1898,it,Alice (Fictitious character from Carroll) -- Juvenile fiction;Children's stories;Fantasy fiction;Imaginary places -- Juvenile fiction,Category: British Literature;Category: Children & Young Adult Reading;Category: Classics of Literature;Category: Novels;Category: Science-Fiction & Fantasy;IT Letteratura per ragazzi,588,False,Text,https://www.gutenberg.org/ebooks/28371,https://www.gutenberg.org/ebooks/28371.txt.utf-8,nineteenth_century_bridge_candidate,nineteenth_century_bridge,audit_then_deduplicate,,latest catalog author death year=1898,,,,,,Metadata-only role; full-text and edition audit required before activation.
46887,"Storia dei musulmani di Sicilia, vol. I","Amari, Michele",1806,1889,it,Muslims -- Italy -- Sicily;Sicily (Italy) -- History -- 800-1016,Category: History - European;Category: History - Medieval/Middle Ages;IT Storia,587,False,Text,https://www.gutenberg.org/ebooks/46887,https://www.gutenberg.org/ebooks/46887.txt.utf-8,nineteenth_century_bridge_candidate,nineteenth_century_bridge,audit_then_deduplicate,,latest catalog author death year=1889,,,,,,Metadata-only role; full-text and edition audit required before activation.
69981,"Storia degli Italiani, vol. 08 (di 15)","Cantù, Cesare",1804,1895,it,Italy -- History,Category: History - European;Category: History - Medieval/Middle Ages;Category: History - Royalty,584,False,Text,https://www.gutenberg.org/ebooks/69981,https://www.gutenberg.org/ebooks/69981.txt.utf-8,nineteenth_century_bridge_candidate,nineteenth_century_bridge,audit_then_deduplicate,,latest catalog author death year=1895,,,,,,Metadata-only role; full-text and edition audit required before activation.
53110,"Trattato generale di Archeologia e Storia dell'Arte: Italica, Etrusca e Romana","Gentile, Iginio;Ricci, Serafino",1843;1867,1893;1943,it,"Art, Etruscan;Art, Italic;Art, Roman;Classical antiquities;Etruria -- Antiquities;Italy -- Antiquities;Rome -- Antiquities",Category: Archaeology & Anthropology;Category: Art;Category: History - Ancient;IT Archeologia e Storia dell'arte,577,False,Text,https://www.gutenberg.org/ebooks/53110,https://www.gutenberg.org/ebooks/53110.txt.utf-8,date_and_role_review,author_died_after_1900_review,review_work_publication_date,,latest catalog author death year=1943,,,,,,Metadata-only role; full-text and edition audit required before activation.
